Plan	Expected NPV	Expected Cost	Investment Risk	Pareto?
{1=H, 2=A,B,D,F,I, 3=C,E,G, 5=J}	6342.28	2092.89	0.04497858390030506	No
{1=H, 2=A,B,D,F, 4=E,G, 5=C, 7=I,J}	5901.82	1700.27	0.04728091220593873	No
{1=H, 2=A,B,F, 3=D, 4=E,G, 7=C,I, 8=J}	5605.43	1527.14	0.04900065387623526	No
{1=H,I, 2=A,B,D,F, 4=C, 5=E,J, 7=G}	5934.55	1563.26	0.04663430894560751	No
{1=H, 2=A,B,D,F, 3=C,E, 4=G,J, 7=I}	6193.03	1750.58	0.04551561669146426	No
{2=H, 3=A,B,D,F,I, 4=C,E, 5=J, 6=G}	5705.27	1693.22	0.04780613914515469	No
{1=F,H, 2=A,B,D, 3=E,G, 4=I, 5=C, 9=J}	6052.51	1658.25	0.046728977006309964	No
{1=H,I, 2=A,B,D,F, 4=C, 5=E, 6=G,J}	5977.8	1650.92	0.04643455671842278	No
{1=F,H, 2=A,B, 3=D, 4=C,G, 5=I,J, 6=E}	5984.88	1633.61	0.04654762526071424	No
{1=H, 2=A,B,D,F, 4=C, 5=E,G,I, 7=J}	5937.16	1731.79	0.04679286069979174	No
{1=H, 2=A,B,F, 3=D, 4=C,E,G, 5=I, 7=J}	5947.02	1815.73	0.04672511241132523	No
{1=H, 2=B,D,I, 3=F, 4=A,E, 5=C,G, 6=J}	5862.19	1576.77	0.047193051251586016	No
{1=H, 2=D,F, 3=A,B, 4=C,E, 7=G,J, 8=I}	5671.96	1542.66	0.048265845260439366	No
{1=H, 2=A,B,D,F, 3=I, 4=G, 5=C,E, 10=J}	5881.1	1621.12	0.047502441514805864	No
{1=H, 2=F, 3=A,D,I, 4=B, 5=G, 6=C,E, 8=J}	5500.45	1340.47	0.049521236733795486	No
{1=F,H, 2=A,B,D, 3=C,E,G, 4=I,J}	6367.39	1986.19	0.04487586309570613	No
{1=H,I, 2=A,B,D,F, 3=C,E, 4=J, 5=G}	6248.51	1685.17	0.045031281889731926	No
{1=H, 2=A,B,D,F,I, 3=C, 4=G, 5=E, 10=J}	6087.6	1596.56	0.04624776375609532	No
{1=H, 2=A,B,D,F, 3=I, 5=C, 6=E,J, 9=G}	5609.18	1496.43	0.04846938271946039	No
{1=F, 2=H, 3=A,B,D,I, 4=C,E, 5=G,J}	5856.2	1701.97	0.04714173663975853	No
{1=H,I, 2=A,B,D,F, 3=C,G, 4=E,J}	6362.81	1928.87	0.0448843672121329	No
{1=F,H,I, 2=B,D, 4=A,E, 5=G, 6=C, 7=J}	5847.07	1393.75	0.0474898187705928	No
{1=H, 2=A,I, 3=B,D,F, 4=C,E,G, 5=J}	5960.12	1962.31	0.046611448996993626	No
{1=H, 2=D,F,I, 3=A,B, 4=C, 5=E,J, 6=G}	5890.78	1358.99	0.046934381461199444	No
{1=H,I, 2=A,B,D,F, 3=C, 4=G, 5=E, 7=J}	6185.42	1575.16	0.04563704880926446	No
{1=H, 2=A,B,D,F,I, 3=C, 4=E,G, 6=J}	6217.4	1700.87	0.045426794147615454	No
{1=H, 2=A,B,D,F, 3=C, 4=J, 5=E,I, 6=G}	6038.7	1509.84	0.04604422871321013	No
{1=F,H, 3=A,B,D, 4=C, 5=E, 6=G, 7=I, 8=J}	5661.01	1471.36	0.04823735105396316	No
{1=H, 2=A,D,F,I, 3=B, 4=C, 6=E, 7=J, 8=G}	5703.29	1330.23	0.04794210841975557	No
{1=F,H, 2=A, 3=B,I, 4=D, 5=C,E,G, 9=J}	5638.71	1672.08	0.04826917567745386	No
{1=H, 2=A,B,D,F,I, 3=C, 6=E, 7=J, 8=G}	5858.16	1584.05	0.04699448525024077	No
{1=H, 2=A,B,D,F, 3=C,G,I, 5=E, 10=J}	6137.56	1971.47	0.04622835099858106	No
{1=H,I, 3=A,B,D,F, 4=C,E,G, 6=J}	5925.79	2058.48	0.04683882928402674	No
{1=F,H, 2=A,B,D,I, 6=C,E,G, 8=J}	5734.14	2038.94	0.04811074537979545	No
{1=H, 2=A,B,D,F, 4=C,E, 5=I,J, 7=G}	5877.54	1638.84	0.04694425574368325	No
{1=H,I, 2=A,B,D,F, 3=E, 4=C,G, 6=J}	6173.48	1896.68	0.04566470137285163	No
{1=F,H, 2=A,B,D,I, 3=E,G, 5=C, 7=J}	6145.86	1724.39	0.04615832222961716	No
{1=H, 2=D,I, 3=A,B,F, 4=G, 5=C, 6=E,J}	5845.4	1444.79	0.04758866844357179	No
{1=H, 2=B, 3=A,D,F, 4=C,E,G, 5=I, 6=J}	5902.97	1885.65	0.046911694522864825	No
{1=H,I, 2=A,B,D,F, 4=C,E, 6=J, 7=G}	5936.08	1684.03	0.04664322426334264	No
{1=F,H, 2=A,B,D,I, 3=C, 4=E,G, 9=J}	6181.2	1660.29	0.04576194029583504	No
{1=H, 2=A,B,D,F, 3=I, 4=C,E, 5=G, 7=J}	6006.72	1621.54	0.04640977928256995	No
{1=H,I, 2=A,B,F, 3=D, 5=C, 6=E,J, 9=G}	5563.61	1334.7	0.04850322405929885	No
{1=H, 2=A,B,D,F,I, 4=C, 6=G, 8=E, 9=J}	5797.95	1595.58	0.04763008154780943	No
{1=F,H,I, 2=A,B,D, 3=C, 4=G, 5=E,J}	6278.26	1534.64	0.0451725341782279	No
{1=H, 2=A,B,D,F,I, 3=C,E,G, 4=J}	6368.74	2092.89	0.04482250963619237	No
{1=H,I, 2=A,B,D,F, 3=C, 4=E, 6=J, 9=G}	5892.23	1562.67	0.04669699272854259	No
{1=H, 2=A,B,D,F, 3=C,E,G, 6=I,J}	6232.14	2026.76	0.045545531861755514	No
{1=F,H,I, 2=A,B,D, 3=E, 4=G, 5=C, 8=J}	6070.51	1539.46	0.04640145493486905	No
{1=H, 2=A,B,D,F, 3=C,I, 4=G, 5=E,J}	6194.61	1598.39	0.045550218689489635	No
{1=F,I, 2=H, 3=A,D, 4=B, 5=E, 6=G, 7=C, 8=J}	5387.66	1213.2	0.05023372323891737	No
{1=F,H,I, 2=A,B,D, 3=E,G, 4=C, 6=J}	6285.53	1703.02	0.0453565573971128	No
{1=H, 2=F, 3=A,B,D, 4=E, 5=C,I, 7=G, 8=J}	5527.57	1446.64	0.04903609760668564	No
{1=H, 2=A,B,D,F, 3=C,E,I, 4=G,J}	6276.25	1817.7	0.04508013291056929	No
{1=F,H, 2=A,B,D,I, 3=C, 4=E, 6=G, 9=J}	6040.71	1547.53	0.04621452206225668	No
{1=H, 2=A,B, 3=D,F,I, 4=C,E, 6=G, 7=J}	5808.22	1542.39	0.04715972172751515	No
{1=F,H, 2=I, 3=A,B,D, 4=C,E, 5=G,J}	5940.82	1643.16	0.046604035085428284	No
{1=F,H, 2=I, 3=B, 4=A, 5=D, 6=C,E,G, 9=J}	5325.53	1506.34	0.049913590845399605	No
{1=F,H, 2=A,B,D, 3=C,G, 4=E,J, 8=I}	6256.98	1843.65	0.045470406856376454	No
{1=H, 2=A,B,D,F,I, 3=C,E, 6=J, 12=G}	5697.39	1706.23	0.04750797017083402	No
{1=H, 2=A,B,D,F, 3=C, 4=E, 5=I,J, 8=G}	5902.02	1509.89	0.04667101395783875	No
{1=F,H, 2=B,D, 3=E, 4=A, 5=C,I, 6=G,J}	5837.64	1335.61	0.04728116633381656	No
{1=F,H,I, 2=A,B,D, 3=C,E, 4=G,J}	6359.91	1734.89	0.0447153574293411	No
{1=H, 2=A,B,D,F, 3=I, 4=C, 5=E, 6=G, 8=J}	5883.42	1499.82	0.047031780428612745	No
{1=H, 2=A,D,F, 3=B, 4=C, 5=I,J, 6=G, 8=E}	5776.11	1281.25	0.04768503604005915	No
{1=F,H, 2=A,B,D, 3=E, 4=C,G,I, 6=J}	6150.56	1897.88	0.04582334804744842	No
{1=F,H,I, 2=A,B,D, 3=C, 6=G,J, 9=E}	6003.87	1636.9	0.04643492668774635	No
{2=H, 3=A,D,F, 4=B, 5=C,I, 6=G,J, 7=E}	5401.29	1457.09	0.04988497456840955	No
{1=H, 2=A,B,D,F, 3=C,E, 4=I,J, 5=G}	6184.76	1640.23	0.045343368649697374	No
{1=H,I, 2=D,F, 3=A,B, 4=C,E,G, 7=J}	6028.51	1841.75	0.04653679972387987	No
{1=H, 2=A,B,D,F, 4=C,E,G,I, 7=J}	6056.37	2108.99	0.046322313286997145	No
{1=H, 2=A,B,D,F, 3=I, 4=C,E,G, 8=J}	6051.6	2000.58	0.04640448264147894	No
{1=H, 2=I, 3=A,B,D,F, 4=C,E, 6=G,J}	5763.74	1700.45	0.047426813519302675	No
{1=F,H, 2=A,B,D,I, 4=G, 5=C,E, 9=J}	5968.28	1668.63	0.047001643669907375	No
{1=H, 2=A,B,D,F, 4=C,E, 5=I, 7=G, 8=J}	5799.83	1643.0	0.04748685278338006	No
{1=H, 2=A,B,D,F, 3=C, 4=E, 5=G,J, 7=I}	6068.5	1619.42	0.04603486528828429	No
{1=H, 2=F, 3=A,B,D, 4=C,E,G,I, 6=J}	5902.23	1993.89	0.0469789052480738	No
{1=F,H, 2=A,B,D, 3=C,G,I, 5=E,J}	6306.66	1930.95	0.0452511312556747	No
{1=H, 2=A,F, 3=B,D, 4=C,G, 5=E,I,J}	5909.47	1740.04	0.0469291493002223	No
{1=F,H, 2=B,D, 3=A, 4=C,E,I, 6=G, 10=J}	5850.73	1435.63	0.04732982276178962	No
{1=F,H, 2=A,B,D, 3=C,G, 4=E,I, 5=J}	6313.43	1843.52	0.04519358950899917	No
{1=H, 2=A, 3=B,D,F, 4=C, 5=G,I,J, 6=E}	5771.42	1628.14	0.04751820880230359	No
{1=F,H, 2=A,B,D, 3=E,I, 4=C, 5=G, 7=J}	6075.05	1449.29	0.04607040000773021	No
{1=H, 2=A,B,D,F, 3=C,E,G, 7=J, 9=I}	6144.92	2026.76	0.04606496454047513	No
{1=F,H, 2=B,D, 4=A,E, 5=C,G,I, 6=J}	5880.06	1770.45	0.047185811012122034	No
{1=F,H, 2=A,B,D,I, 3=E, 4=G, 5=C, 8=J}	6048.94	1560.86	0.04650356336109091	No
{1=F,H, 2=A,B,D,I, 4=C, 5=E, 6=G, 7=J}	5971.2	1547.33	0.046539577433313814	No
{1=H,I, 2=A,B,D,F, 3=E, 4=C, 5=J, 7=G}	5989.74	1548.21	0.04630297916900946	No
{1=H,I, 2=D,F, 3=A,B, 4=C,E, 5=G, 7=J}	5957.94	1462.71	0.04672629819451935	No
{1=H, 2=A,B,D,F,I, 3=C, 4=E,G,J}	6270.02	1842.07	0.04511642870014237	No
{1=F,H,I, 2=B,D, 3=A,E, 4=C, 5=G,J}	6140.16	1452.62	0.045680625930087336	No
{1=F,H, 2=A,B,D, 3=C,G, 4=E,I,J}	6339.89	1847.33	0.04503487939092333	No
{1=F,H, 2=A,B,D, 3=E,G, 4=C,I, 5=J}	6247.94	1696.62	0.04551721406873703	No
{1=H,I, 2=D,F, 3=A,B, 4=C, 5=E,J, 6=G}	5912.35	1337.59	0.04682613735745145	No
{1=F,H, 2=A,B,D,I, 3=C,G, 4=E,J}	6382.07	1909.69	0.044827417409829665	No
{1=H, 2=A,B,D,F, 3=C, 4=I,J, 6=G, 8=E}	5978.39	1514.27	0.04645516746755636	No
{1=H, 2=A,B,D,F, 3=C,E, 4=I, 5=G, 7=J}	6106.28	1644.35	0.04582704269027133	No
{1=H,I, 2=A,B,D,F, 3=C,E, 4=G, 7=J}	6240.6	1689.59	0.04532793504482693	No
{1=F,H, 2=D,I, 3=A,B, 4=C, 5=E, 6=G, 7=J}	5879.59	1321.82	0.04709962718569395	No
{1=F,H, 2=A,B, 3=D, 4=C,E,I, 5=G, 6=J}	5964.09	1482.38	0.04644612707174114	No
{1=H,I, 2=A,B,D,F, 3=C, 6=E,J, 8=G}	5905.58	1563.27	0.04670797080827244	No
{1=F,H, 2=A,B,D,I, 3=C, 5=E,J, 6=G}	6116.21	1544.12	0.04570688038659937	No
{1=F,H,I, 2=A,B,D, 3=C, 4=J, 5=E,G}	6234.15	1612.26	0.04518692831946488	No
{1=H, 2=A,B,D,F, 3=C, 4=E,I, 5=G, 6=J}	6104.65	1514.28	0.045831164935462305	No
{1=H, 2=A,B,D,F, 4=C, 5=E,I,J, 8=G}	5781.35	1528.84	0.0473711992821115	No
{1=F,H,I, 2=A,B,D, 3=C,E, 6=G,J}	6166.8	1732.95	0.04544433939961382	No
{1=F,H,I, 2=A,B,D, 3=E, 4=C,G, 6=J}	6214.31	1856.11	0.04550721713018278	No
{1=H, 2=A,B,D,F, 3=C, 4=E,I,J, 6=G}	6087.34	1528.83	0.04576904982964504	No
{1=F,H,I, 2=A,B,D, 3=C, 4=E,J, 7=G}	6122.51	1522.88	0.045630781282200314	No
{1=F,H,I, 2=A,B, 3=D, 4=C, 5=G, 6=E,J}	5972.86	1305.67	0.04644621060865256	No
{1=H,I, 2=A,B,D,F, 3=C, 4=J, 6=E, 8=G}	5958.2	1562.64	0.046361033659932514	No
{1=H,I, 2=A,B,D,F, 3=C, 4=E,J, 5=G}	6221.01	1563.47	0.04519315463841962	No
{1=F,H, 2=A,B,D,I, 3=C,E, 4=J, 5=G}	6267.77	1666.0	0.044977152446639114	No
{1=H, 2=A,B,D,F, 4=C, 5=I,J, 6=G, 8=E}	5837.99	1513.9	0.04728636086755539	No
{1=F,H,I, 2=A,B,D, 3=C, 4=E,G, 7=J}	6253.94	1638.89	0.04533670834021707	No
{1=H, 2=A,D,F,I, 3=B, 4=C,G, 6=E, 7=J}	5981.69	1693.52	0.04680111411967198	No
{1=H,I, 2=A,B,D,F, 3=C, 4=G, 5=E, 6=J}	6211.28	1575.16	0.04547487052006143	No
{1=H,I, 2=A,B,D,F, 3=E, 4=C, 5=G, 6=J}	6102.91	1552.4	0.04583957450492474	No
{1=F,H,I, 2=A,B,D, 3=C, 4=E, 5=G, 6=J}	6209.22	1526.37	0.045352336137889165	No
{1=H,I, 2=D,F, 3=A,B, 4=E, 5=C,G, 7=J}	5865.69	1668.54	0.0473112277158807	No
{1=F,H, 2=A,B,D,I, 3=E, 4=C, 6=G, 7=J}	6026.39	1532.99	0.04620848105806619	No
{1=H, 2=A,B,D,F, 3=C,I, 5=E,J, 8=G}	5916.21	1586.53	0.0466079358013397	No
{1=F,H, 2=A,B,D, 3=C, 4=E,I, 6=G, 10=J}	5973.44	1473.47	0.0466288969003424	No
{1=F,H, 2=A,B,D, 3=C,E, 4=I,J, 5=G}	6225.59	1599.66	0.045189278138365395	No
{1=F,H, 2=A,B,D, 3=C, 4=E,G,I,J}	6268.67	1835.73	0.04517829988591062	No
{1=F,H,I, 2=D, 3=A,B, 4=E, 5=C, 6=G, 7=J}	5836.6	1286.05	0.047411377808671044	No
{1=H, 2=A,B,D,F, 3=E,G, 4=C,I, 5=J}	6207.12	1737.2	0.04568028666256887	No
{1=F,H, 2=A,B,D, 3=C,E, 5=J, 6=I, 8=G}	5949.5	1599.48	0.04643403109868325	No
{1=H, 2=A,B,D,F, 3=C,E,G, 4=J, 6=I}	6284.75	2026.76	0.0452337168867109	No
{1=F,H, 2=A,B,D, 3=C,E, 4=J, 5=G,I}	6204.63	1639.93	0.04530327405443021	No
{1=F,H, 2=A,B,D, 3=C,I, 5=E,G,J}	6164.86	1801.1	0.04557375831585301	No
{1=F,H,I, 2=A,B,D, 3=C,G, 5=E,J}	6349.49	1888.3	0.045030369185267954	No
{1=F,H, 2=A,B,D, 3=C, 4=I,J, 5=E, 6=G}	6100.48	1469.37	0.045763453363091074	No
{1=F,H,I, 2=B,D, 3=A, 4=C,E, 5=J, 6=G}	6042.74	1377.27	0.04610966925298806	No
{1=F,H, 2=B,D, 4=A,E, 5=C,I, 6=G,J}	5810.14	1481.43	0.047465724559014454	No
{1=F,H,I, 2=A,B,D, 3=C, 4=E, 6=G,J}	6139.3	1610.55	0.04560951275581919	No
{1=H, 2=A,B,D,F, 3=C, 4=G,I,J, 5=E}	6200.15	1734.78	0.04547749025128555	No
{1=H, 2=A,B,D,F,I, 3=C, 5=E, 6=G,J}	6049.22	1672.53	0.04602928388882885	No
{1=F,H,I, 2=A,B,D, 4=C,E, 6=G, 7=J}	6020.46	1647.41	0.04627554587298353	No
{1=H, 2=A,D,F, 3=B, 4=C, 5=E,I,J, 6=G}	5857.38	1296.13	0.0471237243936583	No
{1=H, 2=A,B,D,F, 3=C, 4=E, 5=I, 6=G, 8=J}	5962.22	1513.94	0.04657226185932518	No
{1=H, 2=A,B,D,F, 3=C,E,I, 4=J, 8=G}	5997.85	1727.28	0.0461023980260718	No
{1=F,H, 2=A,B,D,I, 3=E, 4=C,G, 9=J}	6115.71	1877.51	0.04610323257174928	No
{1=H, 2=A,B,D,F,I, 3=C,E,G, 7=J}	6290.26	2092.89	0.04528522825577126	No
{1=H,I, 2=B,D,F, 3=A,E, 4=C, 5=G, 10=J}	5971.06	1407.9	0.0467002648599309	No
{1=F,H,I, 2=A,B,D, 3=G, 4=C, 5=E, 7=J}	6204.49	1568.49	0.045831355927625606	No
{1=F,H,I, 2=A,B,D, 3=C,G, 4=E, 7=J}	6325.16	1888.24	0.045191398972857726	No
{1=H, 2=A,B,D,F,I, 3=C, 4=E,J, 8=G}	5991.62	1584.75	0.04613923016108788	No
{1=F,H, 2=A,B,D,I, 3=C, 4=E, 5=J, 6=G}	6143.89	1543.41	0.045554334822137256	No
{1=F,H, 2=B,D,I, 3=E, 4=A, 5=C, 6=G,J}	5900.78	1338.84	0.04690944714148474	No
{1=H,I, 2=B,D,F, 3=A,E, 4=C, 5=J, 6=G}	6029.41	1403.54	0.046108346665555064	No
{1=F,H,I, 2=A,B,D, 3=C, 4=E,J, 6=G}	6191.92	1522.71	0.04528956286968852	No
{1=F,H,I, 2=A,B,D, 4=C,E, 5=G, 6=J}	6116.24	1647.64	0.04584466494685673	No
{1=F,H, 2=A,B,D, 3=C,E,I, 5=J, 6=G}	6150.13	1686.64	0.045515001910231154	No
{1=F,H, 2=B,D, 3=A,E, 4=C,I, 6=G, 7=J}	5954.48	1398.53	0.0466045057267111	No
{1=F,H, 2=A,B,D,I, 3=C, 4=J, 5=E, 6=G}	6142.66	1543.41	0.045542355423399974	No
{1=F,H, 2=A,B,D, 3=C,E, 4=I, 5=G, 6=J}	6172.97	1603.78	0.045504836378420566	No
{1=F,H, 2=B,D, 3=A,E, 4=C,G,I, 10=J}	6018.72	1775.13	0.04667710296628983	No
{1=F,H, 2=A,B,D, 3=C,I, 4=E, 5=G,J}	6192.55	1634.84	0.04542394734092561	No
{1=F,H,I, 2=A,B, 3=D, 4=C, 5=E, 6=G, 7=J}	5904.37	1297.52	0.04670769810360366	No
{1=H,I, 2=A,B,D,F, 3=C,E,G, 4=J}	6390.31	2071.49	0.044727331854103713	No
{1=H, 2=A,B,D,F,I, 3=C,E, 4=G, 5=J}	6271.06	1711.0	0.045115327760177903	No
{1=F,H, 2=A,B,D, 3=E,I, 4=C, 6=G, 7=J}	6005.13	1449.05	0.04633845598251932	No
{1=H, 2=A,B,D,F, 3=C,E, 4=G,I, 7=J}	6176.86	1700.96	0.04564374440369015	No
{1=H, 2=A,B,D,F, 3=C, 4=E,G,I, 7=J}	6149.36	1734.02	0.04580905634236999	No
{1=H, 2=B,D,F,I, 3=E, 4=A, 5=G, 6=C, 7=J}	5812.18	1322.63	0.047603907784666305	No
{1=F,H, 2=A,B,D,I, 4=G, 5=C,E, 8=J}	5993.76	1668.63	0.04683318243091981	No
{1=H,I, 2=A,D,F, 3=B, 4=C, 6=E,G, 7=J}	5862.76	1423.12	0.047177889413515875	No
{1=H, 2=A,B,D,F, 3=I, 4=C,G, 5=E,J}	6101.62	1859.09	0.04605497167379024	No
{1=H,I, 2=A,B,D,F, 3=C,E, 4=J, 6=G}	6178.59	1684.98	0.04528192331005221	No
{1=H, 2=A,B,D,F,I, 3=C, 5=G,J, 8=E}	6064.04	1700.51	0.0461245927470406	No
{1=F,H,I, 2=A,B,D, 3=C, 4=E,G, 9=J}	6202.77	1638.89	0.04566345619793171	No
{1=H, 2=A,B,D,F,I, 3=C, 4=E, 5=G, 6=J}	6146.83	1588.35	0.045608725315124735	No
{1=F,H, 2=A,B,D,I, 3=C, 4=G, 5=E,J}	6256.7	1556.04	0.04526989379089454	No
{1=F,H,I, 2=A,B,D, 3=C, 4=E,G, 5=J}	6305.95	1638.89	0.04502865608943137	No
{1=F,H,I, 2=A,B,D, 4=C, 5=G, 7=J, 9=E}	5954.95	1534.02	0.04684982288548351	No
{1=H,I, 2=A,B,D, 3=F, 4=C, 5=J, 6=G, 8=E}	5882.52	1369.19	0.04700392451750938	No
{1=F,H, 2=A,D, 3=B, 4=C,E, 5=I,J, 6=G}	5925.89	1365.44	0.04678273138880194	No
{1=F,H,I, 2=A,B,D, 3=C,G, 4=E, 6=J}	6351.02	1888.24	0.04503308889705189	No
{1=F,H, 2=A,B,D,I, 4=E,G, 6=C, 8=J}	5929.62	1722.97	0.04726461281726207	No
{1=F,H,I, 2=A,B,D, 3=E, 4=C, 6=G, 7=J}	6047.95	1511.59	0.04610545506438973	No
{1=H, 2=A,B,D,F,I, 3=C,G, 4=E,J}	6341.24	1950.27	0.04498060522870078	No
{1=F,H,I, 2=B,D, 3=A,E, 4=C, 5=G, 10=J}	6011.89	1367.32	0.04652802195899739	No
{1=H,I, 2=A,B,F, 3=D, 5=E, 6=G, 7=C, 12=J}	5463.0	1350.41	0.04968920884367527	No
{1=F,H,I, 2=B,D, 3=A, 4=C, 5=E, 6=G, 7=J}	5963.04	1259.92	0.0466011673007981	No
{1=F,H,I, 2=A,B,D, 3=E, 4=C, 6=G,J}	6073.82	1596.01	0.04593852365652894	No
{1=F,H, 2=A,B,D, 3=E, 4=C,I, 6=G,J}	6010.07	1605.7	0.046268309467768914	No
{1=H, 2=A,B,D,F, 3=C, 4=G,I, 5=E,J}	6173.69	1595.49	0.045640995433758554	No
{1=F,H, 2=A,D,I, 3=B, 4=C, 5=E, 6=G, 7=J}	5909.32	1293.72	0.04692800949884572	No
{1=F,H,I, 2=A,D,K,L,O, 3=B, 4=G, 5=C,E,M, 6=N, 10=J}	9157.76	2212.83	0.03526004587369549	No
{1=F,H,L,M,O, 2=A,B,D, 3=I, 4=C,K,N, 5=E,G,J}	9915.91	2568.27	0.03292234963150361	No
{1=H, 2=A,B,D,I,M, 3=F,L,N, 4=C,K,O, 5=E,G, 6=J}	9616.79	2432.93	0.033506657153708416	No
{1=H, 2=A,B,D,F,N,O, 3=C,K, 4=I,L, 5=E,G,J,M}	9566.49	2571.51	0.033710433115412095	No
{1=H,N, 2=A,B,D,F,I,L,O, 3=C, 4=K,M, 5=E,G,J}	9908.47	2381.42	0.032773765273579586	No
{1=F,H,O, 2=A,B,D,K,L,M, 3=C,I,N, 4=G, 6=E, 9=J}	9936.87	2806.52	0.032919718202201485	No
{1=F,H, 2=A,B,D,M,N, 3=K,L, 4=C,G,I, 5=E,O, 6=J}	9824.51	2534.35	0.03310119814589638	No
{1=F,H, 2=A,B,D,L,O, 3=G,N, 4=C,I,K, 5=E,M, 6=J}	9647.89	2387.64	0.03373479415595265	No
{1=H,O, 2=A,B,D,F,L,M,N, 3=C,G, 4=E,I,K, 6=J}	10117.82	2834.5	0.032431615567919306	No
{1=F,H,O, 2=A,B,D,L, 3=C,E,I,K,M,N, 4=G, 5=J}	10003.68	3068.01	0.03273853235989518	No
{1=H,I,K,L,M,N, 2=A,B,D,F, 3=E, 4=C, 5=G,J,O}	10244.68	2634.14	0.03195754592702698	No
{1=H, 2=F,K, 3=B,D, 4=A,I,N, 5=C,L,O, 6=E,G,J, 7=M}	8566.56	2149.95	0.036457473226206835	No
{1=H, 2=A,D,I,M,O, 3=B,F, 4=E,G,K,L,N, 5=C, 6=J}	9444.78	2807.73	0.034179131830336586	No
{1=H,I, 2=A,B,D,F,N,O, 3=C,K, 4=L, 5=E,J,M, 6=G}	9560.62	2250.67	0.03371149959573964	No
{1=F,H,K,N, 2=D, 3=A,B,L,M, 4=C, 5=E,G,O, 8=I, 10=J}	9540.13	2363.64	0.03371374293921772	No
{1=H,M,O, 2=F,N, 3=A,B,D,I,K, 5=C,E,G,L, 9=J}	9435.27	2897.68	0.03387404688383871	No
{1=F, 2=H,K, 3=B,I,L,N,O, 4=A,D,M, 5=C,E, 6=G,J}	9053.76	2501.44	0.03483434360018438	No
{1=H,L,M, 2=A,B,D,F,K,O, 3=I, 4=G, 5=E, 6=C, 7=N, 8=J}	9435.05	2407.72	0.03445396374699006	No
{2=F,H, 3=A,B,D,K, 4=E,M, 5=C,I,L,N,O, 6=G, 7=J}	8683.36	2684.26	0.036115728380901574	No
{1=F,H,I,N, 2=D, 3=A,B, 4=C,E,L,M, 5=G,J,K,O}	9570.08	2446.07	0.03367075400136239	No
{1=H,I, 2=A,B,D,F,K,L,O, 4=C, 5=G,J,M, 6=N, 15=E}	9065.58	2621.05	0.03530692558570525	No
{1=H, 2=A,B,D,F,K,M,N, 3=C, 4=O, 5=E,I,L, 6=G, 8=J}	9576.64	2514.05	0.033603982507278356	No
{1=H,I,L, 2=A,B,D,F,K,M,O, 3=E,G, 6=C, 7=J,N}	9538.01	2591.36	0.03422190419778389	No
{1=H, 2=A,B,D,F,K,M,N, 3=C,I, 4=G,J,O, 5=E,L}	9862.22	2552.45	0.032989506288440835	No
{1=H,K,O, 2=B,D, 3=A,F,L,N, 4=M, 5=C,E,I, 7=J, 8=G}	9175.78	2254.76	0.034604219421932196	No
{1=H,K,L, 2=A,B,D, 3=F, 4=C,M,N, 5=G,I,O, 6=E,J}	9453.18	2474.13	0.03406184698492855	No
{1=F,H, 2=A, 3=L,M,N, 4=B,D,I, 5=C, 6=K, 7=E,G,J, 8=O}	8803.22	2097.08	0.03550894755885524	No
{1=H,K, 2=A,B,D,I,L, 5=F,N, 6=C,G,M,O, 7=E,J}	8762.96	2828.7	0.0360660692317762	No
{1=H, 2=A,F,K,M,N,O, 3=B,D, 4=C,G,I, 6=J, 9=L, 11=E}	9160.85	2503.29	0.034772341243933316	No
{1=F,H, 2=A,B,D,I,K,L,N, 3=C,M,O, 4=G, 5=J, 6=E}	10016.17	2830.42	0.03267785559082867	No
{1=F,H,K, 2=A,B,D,I,L,O, 3=C,G,M, 4=E,N, 6=J}	9978.28	2864.04	0.03291315764030469	No
{1=H, 2=A,B,D,F,K,L, 3=O, 4=C,E, 5=M, 6=G,I,N, 10=J}	9028.07	2341.68	0.03541067512898191	No
{1=H,L,N, 2=A,B,D,K, 3=F, 4=E,I,O, 5=C,G, 6=M, 9=J}	9465.71	2235.44	0.03396737937934571	No
{1=H,I, 2=A,B,D,F,L,N, 3=C,E,G,K,O, 4=M, 6=J}	10006.58	3021.05	0.032737939853668394	No
{1=F,H, 2=D,I,M,O, 3=A,B,L,N, 4=E, 5=C,K, 7=J, 8=G}	9329.44	2431.63	0.03422853467937322	No
{1=H,I, 2=A,B,D,F,K,L,O, 3=M, 4=C,N, 5=E,G,J}	9695.26	2455.18	0.03342613838356897	No
{1=H, 2=A,I,K,O, 3=B,L,M, 4=D,F, 6=G, 7=C,E, 8=J, 13=N}	7987.95	2063.82	0.0388259703469733	No
{1=H, 2=F,K,L, 3=A,B,D,N,O, 5=C,E,M, 6=G,I, 10=J}	9011.1	2695.12	0.035087881541876774	No
{1=H,I,K,L,M,N, 2=A,B, 3=D,F, 4=C,E,O, 5=G,J}	10112.81	2173.04	0.032060326505130944	Yes
{1=F,H,K,L,M,O, 2=A,B,D, 4=N, 5=C,G, 6=E,I,J}	9791.55	2423.05	0.03323688660342799	No
{1=H,M, 2=B,F,K,L,N, 3=A,D, 4=C,I,O, 6=E,G,J}	9713.07	2307.83	0.033043619368423635	No
{1=H,O, 2=K,L, 3=B,D, 4=A,F, 5=C,M, 6=G,I,N, 7=E, 10=J}	8614.24	2146.71	0.036403795701781594	No
