Plan	Expected NPV	Expected Cost	Investment Risk	Pareto?
{1=F,H,I, 3=B,D, 4=A, 5=C, 6=J, 7=E, 8=G}	5529.05	1251.71	0.04878490662873175	No
{1=F,H, 2=B, 3=A,D, 4=C,E, 5=J, 6=G,I}	5852.74	1461.32	0.04691902571972969	No
{0=B,C,E,G,J, 1=H, 2=I, 3=D, 6=F, 7=A}	2663.02	718.73	0.07712851246117275	No
{0=B,C,E,G,J, 1=F,H, 2=D, 3=A, 7=I}	2963.41	868.45	0.07224995765066855	No
{1=H, 2=D,I, 4=B, 5=A,F, 6=C,E, 7=J, 10=G}	5118.36	1270.01	0.05158264370126449	No
{0=B,C,E,G,J, 1=H,I, 3=D, 6=F, 7=A}	2684.29	782.14	0.07664006287168587	No
{1=H, 3=D, 4=B, 5=F, 6=E, 7=A,I, 8=C, 9=J, 10=G}	4634.82	922.32	0.05541477156576422	No
{0=G, 1=H, 2=D, 4=B,F, 5=I, 6=E, 7=A, 8=C, 10=J}	4475.54	1034.24	0.0547978319086823	No
{0=C,D,E,G,J, 1=F,H,I, 3=B, 5=A}	2553.73	906.68	0.06494634802690095	No
{0=B,C,E,G,J, 1=H,I, 3=D, 5=A, 6=F}	2741.85	806.76	0.07522004032207025	No
{0=E,G, 1=H, 2=D, 3=B,F, 4=A, 5=C, 6=I,J}	4782.49	1092.79	0.051464752489955044	No
{1=H,I, 2=D, 3=B, 4=A,F, 5=C,E, 6=J, 9=G}	5482.49	1253.99	0.049090961556990366	No
{1=H, 2=D, 3=F, 4=B, 5=I, 6=E, 7=A, 8=C,G, 9=J}	4980.79	1185.03	0.05337496557591503	No
{1=H, 2=B,D, 3=I, 4=F, 5=A, 6=E, 8=C, 9=J, 11=G}	4961.15	1021.18	0.05285495918327857	No
{1=H, 2=D, 3=F, 4=B,I, 5=A, 6=C, 7=E,J, 9=G}	5196.23	962.23	0.05130432286596217	No
{1=H, 2=D, 3=F,I, 4=B, 5=E, 7=A, 8=C, 10=G,J}	4889.03	992.45	0.05370029032275429	No
{0=A,B,C,E,G,J, 1=F,H, 3=D, 8=I}	2638.31	772.57	0.07623113893680467	No
{1=H, 2=I, 3=D,F, 4=B, 5=E, 7=A, 8=C, 9=J, 10=G}	4847.29	977.41	0.053600605157470366	No
{1=H,I, 2=D, 4=B, 5=A,F, 6=E, 8=C, 9=G, 10=J}	4949.7	1118.32	0.053282388808395406	No
{0=A,C,D,E,G,J, 1=H, 2=B, 3=F, 8=I}	2230.5	655.06	0.0680717256197695	No
{0=A,B,C,D,E,G,J, 1=H, 2=I, 6=F}	1492.59	437.26	0.0848067556168621	No
{0=A,C,E,G,J, 1=H, 2=D, 3=B, 5=I, 6=F}	3269.91	811.47	0.06587885670102767	No
{0=B,C,D,E,F,G,J, 1=H, 4=A, 6=I}	1247.18	535.55	0.09331602466530516	No
{0=E,G, 1=H,I, 2=D, 3=B,F, 4=A, 5=C, 7=J}	4862.41	1110.74	0.05087052143867888	No
{0=C,D,E,G,J, 1=F,H, 3=B, 4=A, 7=I}	2456.74	861.67	0.06677132299290343	No
{1=H, 2=D,I, 3=B, 4=F, 5=E, 7=A, 8=C, 9=G,J}	5024.77	1000.68	0.05273701907475887	No
{1=F,H, 2=D, 3=B, 5=E, 6=I, 7=A, 8=C,G, 10=J}	5104.66	1297.57	0.05247915277372773	No
{1=F,H, 2=D, 3=B, 5=E,I, 7=A, 8=C,G, 10=J}	5125.35	1308.0	0.052327732057822526	No
{1=F,H, 3=B,D, 4=A, 5=C, 6=E,I,J, 7=G}	5518.98	1230.21	0.04899482891519346	No
{0=G, 1=H, 2=D, 3=B,I, 4=F, 5=E, 7=A, 8=C, 10=J}	4606.33	932.58	0.05356441478938902	No
{1=H, 2=D, 3=B,F, 5=E, 6=I, 7=A, 8=C, 9=G, 10=J}	4955.27	1044.88	0.05335567667813704	No
{0=C,E,J, 1=H, 3=D,F, 4=B, 5=I, 7=A, 9=G}	3710.81	1056.02	0.0646208486664245	No
{1=H, 2=B,D, 3=F,I, 4=A, 5=C, 6=E,G, 7=J}	5694.88	1212.72	0.0482672401414424	No
{0=G, 1=H, 2=D, 3=B, 4=A,F, 5=C, 6=E,I, 8=J}	4926.43	1120.6	0.05066007536680176	No
{0=A,C,E,G,J, 1=H, 2=D,I, 3=B, 4=F}	3412.92	877.52	0.0638797015889987	No
{1=H, 2=D, 3=F, 4=I, 5=B, 6=E, 7=A, 8=C, 9=G,J}	4872.41	910.55	0.05408489646133066	No
{1=F,H, 2=B,D, 3=A, 4=C,E, 5=J, 6=G, 7=I}	5920.6	1349.3	0.04687520222444831	No
{1=H,I, 2=B,D, 3=F, 4=A, 5=C, 6=E,J, 7=G}	5694.08	1104.29	0.048068910795786124	No
{0=E,G, 1=H, 2=D, 3=F,I, 4=B, 7=A, 8=C, 9=J}	4347.42	929.08	0.055616092840699405	No
{1=H, 3=B,D, 5=F,I, 6=E, 7=A, 8=C, 9=G, 10=J}	4780.05	1067.87	0.05435917974834033	No
{1=F,H, 2=B, 3=D, 4=A,E, 5=C, 6=G,J, 7=I}	5684.46	1260.17	0.048059334674886836	No
{0=G, 1=H,I, 2=D, 3=B,F, 4=A, 6=C, 7=E,J}	4979.39	1110.59	0.05041749084295381	No
{0=B,C,E,G,J, 1=H, 3=D,F, 4=I, 5=A}	2797.32	884.13	0.07424003248433776	No
{0=G, 1=H, 2=D, 3=B,F, 5=E,I, 7=A, 8=C, 10=J}	4604.32	1047.66	0.053663241859092145	No
{0=A,B,C,D,E,G,J, 1=H,I, 3=F}	1633.29	503.48	0.08091271562901749	No
{0=A,B,C,E,G,J, 1=H, 3=I, 4=D, 6=F}	2454.54	646.06	0.07878360776440943	No
{1=H, 2=A,D, 3=F, 4=B, 5=C, 6=E,I, 7=G, 8=J}	5472.57	1107.88	0.049601085908583184	No
{0=C,E,G,J, 1=H,I, 2=D, 3=F, 4=A, 7=B}	3417.64	879.13	0.06529917155871676	No
{0=C,D,E,G,J, 1=H, 3=F, 4=I, 5=B, 7=A}	2228.46	749.5	0.07108358895420232	No
{0=C,E,G,J, 1=H, 2=D,I, 3=F, 4=B, 7=A}	3491.44	886.37	0.06431084731801148	No
{1=H, 2=B, 3=D, 4=F, 5=E,I, 7=A, 8=C, 9=G, 10=J}	4909.27	894.97	0.05326895775286339	No
{0=C,E,G,J, 1=H, 2=D, 4=B, 5=A,F, 8=I}	3343.39	1067.27	0.06620518153255509	No
{1=H, 2=D, 3=B,F, 4=I, 6=E, 7=A, 8=C, 10=G,J}	4902.2	1126.06	0.053545355675730766	No
{0=B,C,D,E,G,J, 1=H, 2=A, 3=I, 4=F}	1796.24	617.85	0.07955039171443246	Yes
{1=H, 3=D, 4=I, 5=B,F, 6=E, 7=A, 8=C, 9=G, 10=J}	4678.47	1016.05	0.05528088451346252	No
{0=C,G,J, 1=H,I, 2=B,D, 3=F, 5=A, 7=E}	3902.1	1064.04	0.059453205926901724	No
{0=C,E,G,J, 1=H,I, 2=B,D, 4=F, 5=A}	3653.59	1063.79	0.06189074900780488	No
{0=G, 1=H, 2=D, 3=F, 4=B, 5=E, 6=I, 7=A, 8=C, 9=J}	4547.39	843.97	0.05416932428630779	No
{1=F,H, 2=B,D, 4=I, 6=E, 7=A, 8=C, 9=J, 11=G}	5003.77	1160.8	0.0527539985540713	No
{0=J, 1=F,H, 2=B,D, 3=A,E, 4=C,G,I}	5905.24	1776.23	0.04719162885502512	No
{0=B,C,E,G,J, 1=F,H, 2=D, 3=I, 5=A}	2988.09	847.28	0.07174804605255523	No
{0=A,C,E,G,J, 1=H, 2=D, 3=B, 4=I, 6=F}	3290.96	811.46	0.06548708320600548	No
{1=F,H, 2=B,D, 3=E, 4=A,I, 5=C, 6=G, 7=J}	5837.09	1240.96	0.04741794039788391	No
{1=H,I, 2=D, 4=B,F, 5=E, 7=A, 8=C, 10=G,J}	4891.75	1167.87	0.05362898217542717	No
{0=C,D,E,G,J, 1=H, 2=A, 3=B, 4=I, 5=F}	2417.02	804.99	0.06648170823227154	No
{0=A,C,E,G,J, 1=H, 2=B,F, 4=I, 6=D}	3163.99	962.18	0.06510302693790353	No
{0=C,D,E,G,J, 1=H, 2=A, 3=F, 4=I, 5=B}	2374.58	815.28	0.06788220379035075	No
{1=H,I, 2=B,D, 4=F, 5=E, 7=A, 8=C, 9=G, 10=J}	5082.82	1078.68	0.0522786726016629	No
{1=F,H, 2=D, 4=B, 5=A, 6=C,E,I, 7=J, 8=G}	5331.13	1225.05	0.05064939609469557	No
{0=A,C,G,J, 1=H, 2=D, 3=F, 4=I, 5=B, 6=E}	3523.38	787.46	0.06300766376480249	No
{1=H, 2=D, 3=B, 4=I, 5=A,F, 6=E, 8=C, 9=G, 10=J}	4947.2	1074.93	0.05324884547071788	No
{1=H, 2=D, 3=B,F, 6=E,I, 7=A, 8=C, 9=G, 10=J}	4928.08	1055.0	0.0535971472217679	No
{1=H, 3=D,F, 4=B, 5=E, 6=I, 7=A, 8=C, 9=G, 10=J}	4805.27	999.76	0.05420312961367701	No
{1=H, 3=D,F, 4=B, 6=E,I, 7=A, 8=C, 9=G, 10=J}	4778.08	1009.88	0.054456251872773385	No
{0=G, 1=F,H, 2=D, 3=B,I, 5=E, 7=A, 8=C, 10=J}	4727.6	1043.27	0.05275134884658831	No
{0=C,D,E,G,J, 1=F,H, 2=B, 4=I, 5=A}	2551.77	841.86	0.06482627849470587	No
{0=E,G, 1=H, 3=B,D, 5=I, 6=F, 7=A, 8=C, 10=J}	4133.56	1025.39	0.05705920715761036	No
{0=C,E,F,G,J, 1=H,I, 2=D, 5=A,B}	3041.93	1132.92	0.0688923909938519	No
{0=E,G, 1=H, 2=D, 3=I, 4=F, 5=B, 7=A, 8=C, 10=J}	4220.9	832.82	0.05687069148083954	No
{0=E,G,J, 1=H,I, 2=D, 3=B,F, 7=A, 8=C}	4310.08	1107.37	0.05581371065028029	No
{0=A,C,D,E,G,J, 1=H,I, 3=B,F}	2315.21	849.61	0.06637400367196822	No
{0=C,E,J, 1=H,I, 2=D, 3=B,F, 7=A, 10=G}	3878.19	1145.49	0.0627239877080275	No
{0=G,J, 1=H,I, 2=D, 3=B, 4=F, 5=E, 7=A, 8=C}	4532.75	890.12	0.05407643102141516	No
{0=C,D,E,G,J, 1=H, 2=A, 3=F, 4=B,I}	2435.74	923.52	0.06659814806199053	No
{0=J, 1=H, 2=D, 3=A,B, 4=F, 5=I, 6=E, 8=C, 9=G}	4908.6	1128.91	0.05353572583491586	No
{1=F,H, 2=D, 3=A,B, 5=C,I, 6=E, 7=J, 8=G}	5563.52	1340.73	0.048960214281303115	No
{1=F,H, 2=B, 3=D,I, 4=A,E, 5=C, 7=J, 10=G}	5468.49	1207.96	0.04876351243926066	No
{0=A,B,C,D,E,G,J, 1=H, 6=F, 8=I}	1367.16	439.19	0.09014487520564068	No
{0=E,G, 1=H,I, 2=D, 3=B,F, 4=A, 5=C, 6=J}	4888.19	1110.74	0.05064993027156992	No
{0=A,C,G,J, 1=H, 2=B,D, 3=F,I, 7=E}	3701.85	1032.23	0.06067241244923672	No
{1=H, 2=B,D, 3=A,F, 4=C, 5=J, 6=E, 7=I, 9=G}	5578.66	1285.08	0.048429820537541676	No
{1=H, 2=B,I, 3=D,F, 6=E, 7=A, 8=C, 9=J, 10=G}	4943.55	1132.48	0.05278190072080144	No
{1=F,H, 2=D, 3=A, 4=B, 5=C, 6=I,J, 7=E, 8=G}	5479.9	1037.03	0.0495352596337501	No
{0=C,E,G,J, 1=H, 3=D,I, 4=B, 6=F, 7=A}	3261.89	899.03	0.06679408397765563	No
{1=H, 2=D, 3=B,F, 4=A, 5=C,E, 6=I, 8=J, 10=G}	5297.77	1224.72	0.050231763391146385	No
{1=H, 2=D, 3=B,I, 4=F, 5=A,E, 8=C, 9=G, 10=J}	5035.52	1073.43	0.05259006244415303	No
{0=A,B,C,E,G,J, 1=H, 3=I, 4=F, 5=D}	2447.37	680.89	0.07837826740076523	No
{1=H, 2=D, 4=B,F, 6=E,I, 7=A, 8=C, 9=G, 10=J}	4826.48	1052.15	0.05443614681932741	No
{0=C,J, 1=F,H, 2=B,D, 3=I, 5=A, 6=E, 7=G}	4475.89	1200.17	0.057160228780999925	No
{1=H, 2=D,I, 4=B,F, 5=E, 7=A, 8=C, 9=G,J}	4963.31	1189.47	0.05326247817175865	No
{0=C,J, 1=F,H, 2=B,D, 4=A, 6=E,I, 7=G}	4442.44	1217.51	0.057488296762732316	No
{1=H, 2=D, 3=I, 4=B,F, 5=A, 6=E, 8=C, 9=J, 11=G}	4837.7	1030.47	0.05391533401392817	No
{0=E,G, 1=H, 2=D, 3=F, 4=B, 6=I, 7=A, 8=C, 10=J}	4259.37	869.4	0.05650401293949206	No
{0=A,C,G,J, 1=H, 2=D,I, 3=F, 4=B, 7=E}	3599.98	860.92	0.06203015083269837	No
{1=H, 2=D, 3=B,F, 4=A,I, 5=C, 6=J, 7=E, 8=G}	5472.5	1157.13	0.04939396831503311	No
{0=G, 1=H, 2=D, 3=F, 4=B,I, 5=E, 7=A, 8=C, 9=J}	4589.13	930.18	0.053757229775693076	No
{0=E, 1=H, 2=D, 4=B, 5=I, 6=F, 7=A, 8=C, 9=J, 10=G}	4489.87	877.67	0.056894246333938414	No
{0=C,G,J, 1=H,I, 2=B,D, 4=F, 5=E, 7=A}	3858.83	1050.68	0.06000340731070942	No
{1=H, 2=D, 3=B, 4=F, 5=A,E, 7=I, 8=C, 9=G, 10=J}	4952.01	1013.36	0.05327040837801424	No
{0=A,B,C,E,G,J, 1=H, 3=D,F, 6=I}	2598.18	811.47	0.07665753603277593	No
{0=C,E,G,J, 1=H,I, 3=B,D, 4=F, 7=A}	3445.49	1058.09	0.06417088684296265	No
{0=C,D,E,G,J, 1=H, 2=B, 3=F, 6=I, 7=A}	2371.34	748.54	0.06798815560392411	No
{0=C,D,E,G,J, 1=H, 3=B,I, 4=F, 5=A}	2389.6	816.24	0.06728387277242963	No
{0=C,D,E,F,G,J, 1=H, 3=B, 4=A, 7=I}	1908.42	744.34	0.07323979605808613	No
{0=C,J, 1=H, 2=B,D, 4=I, 5=A,F, 6=E, 10=G}	4089.22	1255.83	0.06031836906306826	No
{1=F,H, 2=D, 3=B, 4=A,I, 5=C, 6=J, 7=E, 8=G}	5553.63	1076.25	0.048982592170007354	No
{1=H,I, 2=D, 3=B, 4=F, 5=E, 7=A, 8=C,G, 10=J}	5089.08	1231.33	0.052413868224039935	No
{1=H, 2=D, 3=F, 4=B,I, 6=E, 7=A, 8=C, 9=J, 11=G}	4799.19	933.66	0.05433487785227357	No
{0=A,B,C,E,G,I,J, 1=H, 3=D,F}	2400.72	811.28	0.08117679461338224	No
{1=H, 2=B,D, 3=A,F, 4=I, 6=E, 8=C, 9=G, 10=J}	5148.21	1259.86	0.05173081196089604	No
{0=C,E,G,J, 1=H, 2=B, 3=D,I, 4=F, 5=A}	3522.19	951.02	0.06292137047628178	No
{0=G, 1=F,H, 2=B,D, 3=A, 4=C,I, 5=E, 6=J}	5351.59	1288.18	0.047766809889343044	No
{0=E, 1=H, 3=B,D, 4=F, 6=I, 7=A, 8=C, 9=G, 10=J}	4563.78	1045.98	0.05601610615857876	No
{0=E, 1=H,I, 2=B, 3=D,F, 4=A, 5=C, 6=J, 7=G}	5369.92	1144.05	0.04959784744671919	No
{0=A,B,C,E,G,J, 1=H, 3=I, 4=D, 5=F}	2493.78	646.22	0.07788792768183855	No
{0=B,C,D,E,G,J, 1=H,I, 3=A, 4=F}	1809.39	675.12	0.07916938222927844	No
{0=G, 1=H, 2=B, 3=D,F, 4=I, 5=A, 6=C, 7=E,J}	4859.51	1091.21	0.050841477748377294	No
{0=B,C,E,G,J, 1=H, 2=D, 4=F, 5=I, 9=A}	2710.1	733.13	0.07716378434853605	No
{0=C,E,J, 1=H, 2=D, 3=B,F, 5=I, 7=A, 9=G}	3860.8	1101.14	0.06322061963492474	No
{1=F,H, 2=D, 4=B, 5=I, 6=E, 7=A, 8=C,G, 9=J}	5061.92	1296.32	0.05285478221236144	No
{0=G, 1=H, 2=D, 3=B, 4=F, 5=E, 7=A, 8=C,I, 10=J}	4502.49	933.49	0.054523705363896044	No
{1=H, 2=D,I, 3=B, 4=A,F, 5=C, 6=J, 7=E, 8=G}	5475.04	1154.43	0.049359316772408394	No
{0=B,C,E,G,J, 1=H, 2=I, 3=D, 4=F, 9=A}	2685.28	718.98	0.07679524718242761	No
{0=G,J, 1=H, 2=D, 3=A, 4=B,F, 5=I, 6=E, 8=C}	4475.51	1123.73	0.05453896951727206	No
{0=C,E,J, 1=H, 4=D,I, 5=B, 6=F, 7=A, 9=G}	3464.2	966.71	0.06740134491044428	No
{1=H, 2=B,D, 3=A,F, 4=C, 5=E,J, 6=I, 10=G}	5558.91	1286.51	0.048328961693379545	No
{1=H, 2=D, 3=B,F, 4=A,I, 5=C, 6=E, 8=J, 9=G}	5379.94	1157.29	0.049862798180484905	No
{1=H, 2=D, 3=B, 4=A,F, 5=I, 6=C,E, 7=J, 9=G}	5253.13	1229.17	0.05083321034628873	No
{1=H, 2=D, 3=B, 4=A,F, 5=C,E, 6=I, 7=J, 8=G}	5419.28	1252.33	0.049729936858013406	No
{1=H,I, 2=B,D, 4=A,F, 5=C,E, 7=J, 9=G}	5518.71	1434.91	0.04886386391327917	No
{0=C,D,E,G,J, 1=H, 3=I, 4=B,F, 5=A}	2328.14	878.67	0.06854353655185719	No
{0=E,G, 1=H, 2=D, 3=B, 4=F, 6=I, 7=A, 8=C, 10=J}	4280.69	876.65	0.056188184839485386	No
{0=E,G, 1=H, 2=D, 3=B, 4=F, 6=I, 7=A, 8=C, 9=J}	4305.91	876.65	0.05592894909704944	No
{0=A,C,G,J, 1=H,I, 2=D, 3=F, 4=B, 6=E}	3648.5	839.54	0.06135237095414206	No
{1=H,I, 2=D, 4=B,F, 5=A,E, 6=C, 7=J, 8=G}	5342.74	1216.52	0.05037573104122467	No
{0=J, 1=H, 2=D, 3=B, 4=I, 5=A,F, 6=E, 8=C, 9=G}	4830.76	1074.93	0.05411360901643293	No
{0=G, 1=F,H, 2=B,D, 3=A, 4=C, 5=J, 6=E, 7=I}	5288.16	1213.04	0.048225088530844486	No
{0=C,E,F,G,J, 1=H, 2=D, 3=I, 4=B, 7=A}	3002.67	835.11	0.06955973581839135	No
{0=G, 1=H, 2=B,D, 3=I, 4=F, 5=A,E, 8=C, 9=J}	4751.1	1137.81	0.05223239159675892	No
{1=H, 2=B,D, 3=F, 4=I, 5=E, 7=A, 8=C, 9=J, 10=G}	5016.6	1014.03	0.0525862752789367	No
{0=E,G, 1=H, 2=D, 3=B, 4=I, 6=F, 7=A, 8=C, 10=J}	4243.14	871.04	0.056410946777890776	No
{1=H, 2=D, 3=B, 4=F, 5=E, 7=A, 8=C,I, 9=G,J}	4899.34	1022.67	0.053779994547772485	No
{0=E,G, 1=H, 2=D, 3=B,F, 5=I, 7=A, 8=C, 10=J}	4341.52	1062.67	0.05567933748846044	No
{1=H,I, 2=B,D, 3=F, 4=A, 5=C, 6=E,G, 7=J}	5737.74	1217.88	0.047986898838338767	No
{0=E,G, 1=H, 2=D, 3=F, 4=B, 5=I, 7=A, 8=C, 10=J}	4280.06	869.4	0.05631048202770634	No
{0=A,C,D,E,G,J, 1=H, 3=I, 4=B, 6=F}	2091.47	633.39	0.07043980852991125	No
{0=J, 1=H, 2=D, 3=A,F, 4=B, 5=E,I, 8=C, 9=G}	4914.47	1095.83	0.053535445025427175	No
{0=B,C,E,G,J, 1=H, 2=D, 4=F, 7=A, 9=I}	2685.29	752.95	0.07780324386680483	No
{1=H, 2=B,D, 3=A,F, 4=I, 5=E, 8=C, 9=G, 10=J}	5175.4	1259.85	0.051510663241758306	No
{1=H,I, 3=D,F, 4=B, 5=E, 7=A, 8=C, 9=J, 10=G}	4868.56	1040.83	0.053416369967536625	No
{0=B,C,E,F,G,J, 1=H, 3=D,I, 6=A}	2322.53	810.62	0.08253620370872876	No
{1=H,I, 3=D,F, 4=B, 6=E, 7=A, 8=C, 9=J, 10=G}	4841.38	1040.84	0.05365940894168341	No
{1=H, 3=D,F, 4=B,I, 5=E, 7=A, 8=C, 9=J, 10=G}	4804.61	1081.95	0.05392921464193207	No
{0=C,D,E,G,J, 1=H, 3=B,F, 4=A, 8=I}	2355.28	900.57	0.068268839000558	No
{1=F,H, 3=B,D, 4=A, 5=C,I, 6=J, 7=E, 8=G}	5444.05	1286.02	0.049386380538218234	No
{1=H, 3=F,I, 4=B,D, 5=E, 7=A, 8=C, 9=G, 10=J}	4781.04	1152.12	0.053997190917561784	No
{0=G,J, 1=H,I, 2=D, 4=B,F, 5=A, 6=E, 8=C}	4501.67	1092.03	0.05430871617169225	No
{0=C,D,E,G,J, 1=H,I, 3=B,F, 8=A}	2386.54	943.05	0.06780004586629629	No
{0=E,G, 1=H, 2=D, 3=B,I, 4=A,F, 6=C, 9=J}	4636.6	1171.33	0.05271027253646476	No
{1=H, 2=B,D, 4=A,F, 5=C,E, 6=I, 7=J, 9=G}	5413.01	1411.65	0.04957817656674184	No
{1=H, 2=I, 3=D, 4=B,F, 5=E, 7=A, 8=C, 9=J, 10=G}	4807.15	1017.36	0.053898090606968256	No
{1=H, 2=D, 3=B, 4=A,F, 5=C,E, 6=J, 7=G, 8=I}	5472.43	1255.14	0.049499023763712735	No
{0=J, 1=F,H,I, 2=D, 3=A,B, 5=E, 6=C, 7=G}	5459.63	1286.63	0.04973599202511805	No
{0=C,D,E,G,J, 1=H, 3=B, 4=A, 6=F, 8=I}	2235.86	783.44	0.07005496364083755	No
{1=H,I, 2=D, 4=B,F, 5=A, 6=C,E, 7=J, 9=G}	5247.3	1229.97	0.05088839368838672	No
{0=E,G,J, 1=H, 2=B,D, 3=I, 4=F, 5=A, 6=C}	4527.57	1032.44	0.05349583934985523	No
{1=H, 2=D, 3=A,F, 4=B, 5=I, 6=E, 8=C, 9=G, 10=J}	5003.72	1091.52	0.05294918573594243	No
{0=B,C,E,G,J, 1=H, 3=D, 5=F, 6=I, 7=A}	2617.84	730.89	0.07815607006033046	No
{1=F,H, 2=D, 3=B, 5=I, 7=A,E, 8=C, 9=G, 10=J}	5002.66	1093.56	0.05316642596884221	No
{1=F,H, 2=A, 3=B, 4=D, 5=C,I, 6=E, 7=J, 8=G}	5417.63	1193.35	0.04919563308447429	No
{1=H, 2=D,I, 3=F, 4=B, 6=E, 7=A, 8=C, 9=G, 10=J}	4951.04	902.46	0.05343039095636251	No
{0=G, 1=F,H, 2=B,D, 3=A,E, 4=C,I, 5=J}	5432.75	1392.08	0.047166548831923755	No
{0=A,C,E,G,J, 1=H, 2=B, 4=D,I, 6=F}	3177.35	921.84	0.0657471067241562	No
{0=A,B,C,D,E,G,H,J, 3=I, 6=F}	608.06	259.34	0.14563751884867346	No
{1=F,H, 2=D, 3=B, 4=I, 6=E, 7=A, 8=C,G, 10=J}	5119.21	1297.42	0.05233914792608535	No
{0=E,G, 1=H, 2=D, 4=B,F, 6=I, 7=A, 8=C, 10=J}	4219.23	1059.82	0.05684085829044351	No
{0=B,C,E,G,J, 1=F,H, 3=A,D, 7=I}	2874.87	1063.54	0.07307299089928128	No
{1=H,I, 2=B,D, 3=F, 4=A, 5=C, 6=J, 7=E, 8=G}	5598.45	1103.68	0.04856152961118249	No
{0=B,C,D,E,F,G,J, 1=H, 4=I, 7=A}	1201.98	526.06	0.0959162415419204	No
{1=H,I, 3=B,D, 4=F, 5=E, 7=A, 8=C, 9=G, 10=J}	4932.28	1074.17	0.05306502298470344	No
{0=J, 1=H,I, 2=D, 3=F, 4=B, 5=A,E, 8=C, 10=G}	4873.01	1014.39	0.053648914301968116	No
{0=C,D,E,G,J, 1=H, 2=B,I, 4=F, 5=A}	2473.18	818.74	0.06565630236629344	No
{0=E,G, 1=H, 3=D, 4=B, 5=A,F, 6=C, 7=J, 8=I}	4364.76	1113.9	0.054592208415026405	No
{0=A,B,C,E,G,J, 1=H, 3=F,I, 4=D}	2573.96	767.1	0.07626660048718478	No
{1=H, 2=B, 3=D, 4=A,F, 5=C,E, 6=I, 7=J, 9=G}	5324.47	1278.19	0.049806890009202354	No
{1=H, 2=D, 3=I, 4=F, 5=B, 6=E, 7=A, 8=C, 9=G, 10=J}	4828.15	814.87	0.05447093131142541	No
{0=C,E,G,J, 1=H,I, 2=D, 3=F, 4=B, 5=A}	3570.27	866.18	0.0630908337527537	No
{0=C,J, 1=H, 2=D, 3=B, 4=F, 5=I, 6=E, 7=A, 9=G}	4056.28	880.67	0.0611256444186087	No
{0=C,D,E,G,J, 1=H, 2=B, 3=A,F, 5=I}	2508.44	945.32	0.06523814917007663	No
{1=F,H, 2=B,D,I, 3=A, 4=C, 5=E, 6=J, 10=G}	5698.29	1277.82	0.04760807296451398	No
{0=E,G, 1=H,I, 3=B,D, 4=F, 7=A, 8=C, 9=J}	4323.06	1092.13	0.05524874448401165	No
{0=G, 1=H, 2=D, 3=F, 4=A,B, 5=I, 6=C, 7=E,J}	4832.93	1134.22	0.051588464904965964	No
{0=C,J, 1=H, 3=B,D, 4=F, 5=E, 6=I, 7=A, 9=G}	3974.24	1035.16	0.061529015551831844	No
{0=A,B,C,E,G,I,J, 1=H, 4=D, 6=F}	2194.23	657.51	0.08554915604308676	No
{1=H, 2=B,D, 3=F, 4=I, 5=A,E, 8=C, 9=G, 10=J}	5116.56	1151.27	0.05195692681081141	No
{0=A,C,G,J, 1=H, 2=B,D, 4=F, 5=E, 6=I}	3653.31	976.46	0.061219053863450376	No
{0=A,C,G,J, 1=H, 2=B,D, 3=F,I, 5=E}	3756.28	1032.21	0.05999051623388295	No
{1=H, 2=D, 4=B,I, 5=A,F, 6=C,E, 7=J, 9=G}	5143.3	1290.4	0.05159906720632306	No
{0=A,B,C,D,E,G,H,J, 1=I, 6=F}	650.92	260.74	0.13847194514690206	No
{0=G,J, 1=H,I, 2=D, 3=B, 4=F, 5=A,E, 8=C}	4590.31	1023.35	0.05347606084519837	No
{1=H, 2=B,D, 3=F,I, 5=A, 6=E, 8=C, 9=J, 10=G}	5068.07	1082.85	0.05214484280321255	No
{0=A,C,G,J, 1=H, 2=D, 3=F, 4=B, 5=E,I}	3590.68	820.49	0.062121587048253976	No
{1=H, 2=D, 3=B,F, 4=I, 5=A,E, 6=C, 7=G, 9=J}	5397.35	1178.61	0.05012344276135654	No
{1=H, 3=B,D, 4=F, 5=E, 6=I, 7=A, 8=C, 9=J, 10=G}	4784.19	1009.17	0.05406718118454772	No
{0=B,C,E,G,J, 1=H, 3=I, 4=D, 6=F, 7=A}	2554.37	716.58	0.07859187855496247	No
{1=H, 2=D, 3=F, 4=B, 6=E, 7=A, 8=C,I, 9=J, 10=G}	4783.21	929.85	0.05463933890892761	No
{1=H, 2=B,D, 3=A,F, 4=C, 5=J, 6=E,I, 7=G}	5735.98	1284.89	0.04771909927197149	No
{0=A,C,G,J, 1=H,I, 2=B,D, 3=F, 6=E}	3771.95	1037.39	0.05980396636379537	No
{1=F,H, 2=B,D, 3=A, 5=C, 6=I, 7=E, 8=G, 9=J}	5526.17	1220.42	0.049232752363231116	No
{1=F,H,I, 2=D, 3=B, 4=A, 5=E, 6=C, 7=G, 8=J}	5597.47	1023.0	0.04888975152584901	No
{0=C,E,J, 1=H, 3=D, 4=B, 6=F,I, 7=A, 10=G}	3503.08	965.42	0.06710345750878682	No
{0=C,E,G,J, 1=H, 2=B,D, 3=A,I, 6=F}	3590.29	1123.15	0.06255915879769965	No
{0=B,C,D,E,G,J, 1=H, 3=A, 4=I, 6=F}	1666.15	614.85	0.08300479722847999	No
{0=B,C,D,E,F,G,J, 1=H, 3=A, 5=I}	1297.34	537.49	0.09081693276014588	No
