Plan	Expected NPV	Expected Cost	Investment Risk	Pareto?
{0=C, 1=1,3,H, 2=F, 3=A, 4=B, 5=2,4, 6=D,G, 7=E}	5657.42	921.59	0.05165656051570683	No
{0=1,A,B,C, 1=3,H, 2=F, 3=G, 4=2, 5=D, 6=4, 8=E}	4976.23	599.57	0.053141434447439635	No
{0=2,D,E,F,G, 1=3,H, 2=1, 3=A, 5=C, 6=B, 10=4}	4018.85	747.78	0.07719950343636148	No
{1=3,H, 2=1,F, 3=A,G, 4=B,2, 6=C,D,4, 8=E}	7207.64	1356.06	0.04989907900080882	No
{1=3,H, 2=1,F, 3=A, 4=2,G, 5=B,C, 6=D,4, 7=E}	7327.4	1067.7	0.0500423387666826	No
{0=1,A,B,C,2,D,E,4, 1=3,H, 2=F, 6=G}	3902.13	548.33	0.05587060465084993	No
{0=E,3,F,G,4, 1=H, 2=1, 3=A, 4=2, 5=B,D, 6=C}	4626.15	986.37	0.06921440865978477	No
{0=2,D,E, 1=3,H, 2=1,F, 3=A, 4=B, 5=C, 6=G, 10=4}	6240.62	772.47	0.05421599125491507	No
{0=C, 1=1,3,H, 2=F, 3=A,G, 4=B, 5=2,4, 7=D, 8=E}	5702.27	844.97	0.050866804403579255	No
{1=1,3,H, 2=A,2,F, 3=C,D,G, 4=B, 6=4, 7=E}	8189.3	1780.67	0.04725320884407594	No
{0=C, 1=1,3, 2=A,F, 3=B,2,G, 4=D, 5=4, 6=E, 11=H}	4766.33	1428.53	0.055040594933225315	No
{1=1,3,H, 2=A,2,F, 3=B,G, 5=C, 6=D,4, 7=E}	7649.32	1360.87	0.04833067089149702	No
{0=1,A,B,C,E,4, 1=3,H, 2=F, 3=G, 5=2, 7=D}	4338.67	587.26	0.05538672186378813	No
{1=1,3,H, 2=A,F, 3=C,2, 4=D,G,4, 5=B, 7=E}	7904.36	1443.29	0.04858645611379157	No
{0=1,A,B,C,E,4,H, 1=3, 2=F, 5=2, 6=D,G}	2106.68	916.9	0.07592702948921569	No
{1=1,3, 2=A,F, 3=C, 4=B,G, 5=2, 6=D,4, 7=E, 11=H}	6229.71	1160.77	0.05673996949415587	No
{0=D,E,4, 1=3,H, 2=1,F, 3=A,G, 4=C, 5=B,2}	6500.84	851.1	0.05354419039645556	No
{1=1,3,H, 2=A,F, 3=2,G, 4=B, 5=4, 6=C,D, 7=E}	7365.47	1257.0	0.049070712481017964	No
{0=F,G, 1=1,3,H, 2=A,2,4, 3=C,D, 4=B,E}	6299.72	1966.78	0.05874111756683547	No
{0=2,D,E, 1=1,3,H, 2=F, 3=A,G, 5=B, 6=C,4}	6213.01	866.38	0.053126328144231294	No
{1=1,3,H, 2=F, 3=A,2, 4=D,G,4, 5=C,E, 6=B}	7664.23	1577.94	0.048374751728063804	No
{0=D,E,4, 1=3,H, 2=1,F, 3=A,2,G, 5=B, 7=C}	5951.91	1075.1	0.054392512103851036	No
{1=3, 2=1,F, 3=A,G, 4=2, 5=B, 6=C, 7=D,4, 8=E, 11=H}	5414.58	988.79	0.060128092155783734	No
{1=1,3,H, 2=A,F, 3=B,C,2,G, 6=4, 7=D, 8=E}	7800.16	1693.32	0.049008987320560075	No
{0=C,E, 1=1,3,H, 2=A,F, 3=G, 4=2,4, 5=D, 6=B}	5076.5	1024.65	0.053674585035615605	No
{1=3,H, 2=1,F, 3=A,2, 4=C, 6=B,G, 7=D,4, 8=E}	7011.82	990.36	0.05275199954357574	No
{1=1,3,H, 2=A,F, 3=C,4, 4=2, 5=B,G, 6=D, 7=E}	7633.98	1178.4	0.050007457315834676	No
{0=2,D,E,4, 1=3,H, 2=1,F, 3=A, 5=C,G, 6=B}	6287.69	906.43	0.053306290901641275	No
{0=1,A,B,C,D,E,4, 1=3, 2=F, 3=G, 4=2, 11=H}	2312.09	566.94	0.0726836173602155	No
{1=3,H, 2=1,F, 3=A,G, 5=B,2, 6=C,4, 7=D, 8=E}	7018.03	1000.29	0.05087606870967326	No
{0=D,E,3,F,G,4, 1=1,H, 2=A, 3=B,2, 6=C}	4260.0	1000.92	0.07229280681684251	No
{0=1,A,B,C, 1=3,4, 2=F, 3=2,G,H, 4=D, 6=E}	4985.76	1213.65	0.052628489999817035	No
{0=1,A,B,C,2,D,E, 1=3, 2=F, 3=G, 6=4, 11=H}	2392.95	521.41	0.06980349660433505	No
{0=1,A,B,C,D,E,F,G,4,H, 1=3, 4=2}	-423.95	423.95	0.06843505490500555	No
{1=3,H, 2=1,F, 3=A,2,G, 4=B, 5=D,4, 6=C,E}	7555.37	1276.98	0.04821464149079222	No
{0=1,A,B,C, 1=3,H, 2=F, 3=2, 4=D, 5=4, 6=E,G}	5061.22	845.0	0.05315794067898116	No
{0=E,3,F,G, 1=H, 2=1,2, 3=A,D, 4=B, 5=C, 10=4}	4925.11	1109.63	0.0677007007933946	No
{0=B,C,E, 1=1,3,H, 2=A,F, 4=2,G, 5=D, 6=4}	4302.98	1066.39	0.05898274673470808	No
{0=D,E, 1=3,H, 2=1,F, 3=A, 4=C, 5=B,2,G, 6=4}	6152.4	978.5	0.0566057600893133	No
{1=3,H, 2=1,F, 3=A,G, 5=2, 6=D, 7=B,C,4, 8=E}	6726.93	1149.68	0.051656009669013896	No
{1=1,3,H, 2=A,2,F, 3=B,D, 4=G, 5=C,4, 6=E}	7965.53	1613.08	0.04708694142944242	No
{0=1,A,B,C,E, 1=3, 2=F, 3=G, 5=2,4, 6=D,H}	3433.99	1124.96	0.06386309324077284	No
{1=1,3,H, 2=A,2,F, 4=G, 5=B,C,D, 6=4, 7=E}	7444.8	1844.66	0.049424746041471485	No
{1=3,H, 2=1,F, 3=A,2, 4=C,D,4, 5=B,E, 6=G}	7776.07	1643.83	0.048826105958612184	No
{0=C, 1=3,H, 2=1,F, 3=A,G, 4=B,4, 5=2, 6=D, 8=E}	5792.33	904.25	0.05030337696710379	No
{0=E, 1=3,H, 2=1,F, 3=A, 4=C, 5=2, 6=B,G, 7=D, 10=4}	6390.79	802.48	0.05604581072884464	No
{1=1,3,H, 2=A,F, 3=B, 4=2, 5=D, 6=C,G,4, 7=E}	7299.16	1133.25	0.04972147555500468	No
{1=3,H, 2=1,F, 3=A, 4=B,G, 5=2, 6=D,4, 7=C,E}	7071.42	1081.36	0.05004270768878092	No
{1=1,3,H, 2=A,2,F, 3=C,G, 4=B, 6=D,4, 7=E}	7913.79	1390.46	0.048462945195609765	No
{0=E, 1=1,3,H, 2=A,2,F, 3=D, 5=B,C, 6=G, 10=4}	6699.76	1530.62	0.05311503665900691	No
{0=2,D,E, 1=3,H, 2=1,F, 3=A,G, 5=C, 6=B,4}	6293.8	833.31	0.05341188398785616	No
{0=1,A,B,C,D,E,4,H, 1=3, 2=F, 3=2, 5=G}	1677.88	540.65	0.07723345909295291	No
{1=1,3,H, 2=A,F, 3=G, 5=B,2, 6=C,D,4, 7=E}	7269.79	1496.07	0.04951508819621195	No
{0=C,D,E,4, 1=3,H, 2=1,F, 3=A,G, 5=B,2}	4722.36	971.82	0.0535296842517737	No
{0=1,A,B,C,2,D,E,3,F,G,4, 11=H}	454.41	304.52	0.22841888671916386	Yes
{0=D,E,3,F,G, 1=1,H, 2=A,2, 3=4, 5=B,C}	4056.18	1298.42	0.07736307502165245	No
{1=3,H, 2=1,F, 3=A, 4=C,G, 5=2, 6=B,4, 7=D, 8=E}	7190.79	916.17	0.051550388776316756	No
{0=2,D,E, 1=3,H, 2=1,F, 3=A, 4=C, 5=B,G, 10=4}	6408.6	801.61	0.05408977370056709	No
{1=1,3,H, 2=A,F, 3=G, 4=C, 5=2,4, 6=B,D, 7=E}	7529.83	1083.4	0.049627528423905484	No
{1=3,H, 2=1,F, 3=A, 4=B, 5=C,2, 6=G, 7=D,4, 8=E}	7038.58	937.12	0.05176857072646121	No
{1=3,H, 2=1,F, 3=A, 4=B, 5=C,2, 6=D,G, 7=4, 8=E}	7128.28	946.29	0.051278826680342914	No
{1=3, 2=1,F, 3=A,G, 4=B,2, 5=D,4, 6=C,H, 7=E}	6604.99	1575.28	0.05241208113360845	No
{0=D,E, 1=1,3,H, 2=A,F, 3=C, 4=2,G, 5=B, 6=4}	6455.21	1008.41	0.05520157580892503	No
{0=1,A,B,C,D,E,3,F,G,4, 1=H, 5=2}	1807.53	420.28	0.09890210671245382	No
{1=3,H, 2=1,F, 3=A,2,G, 4=C,D, 6=B, 7=4, 8=E}	7549.02	1395.44	0.04955097838212489	No
{1=3,H, 2=1,F, 3=A,2,G, 4=B, 5=D, 6=C, 7=4, 8=E}	7297.3	1076.85	0.04943945790148864	No
{1=1,3,H, 2=F, 3=A,G,4, 4=C, 5=2, 6=B, 7=D, 8=E}	7272.51	1014.24	0.05099903841191036	No
{0=2,D,E, 1=3,H, 2=1,F, 3=A, 4=G, 5=B, 6=C, 10=4}	6132.78	750.02	0.053780980117540525	No
{1=3,H, 2=1,2,F,4, 3=A,D,G, 4=E, 5=B, 6=C}	7897.81	1656.4	0.04672095056155329	No
{1=1,3,H, 2=2,F, 3=A,D,G,4, 4=E, 5=C, 6=B}	7976.21	1656.72	0.04690008510874848	No
{0=E,G,4, 1=3,H, 2=1,F, 3=A, 4=B,C, 5=2, 7=D}	6057.01	1077.54	0.05882394974048452	No
{0=E,4, 1=3,H, 2=1,F, 3=A,G, 5=C,2, 6=B, 7=D}	6636.88	1001.11	0.05263350516579257	No
{1=1,3,H, 2=A,F, 3=B,C,2,G, 5=4, 7=D, 8=E}	7798.45	1693.32	0.04902128872373831	No
{0=2,D,E, 1=1,3,H, 2=A,F, 3=G, 4=4, 5=B, 6=C}	6243.63	967.43	0.05289911108068885	No
{1=1,3,H, 2=A,2,F, 3=C,G, 4=B, 5=D, 6=4, 7=E}	8004.28	1385.13	0.048052512455985144	No
{0=2,D,E,4, 1=1,3,H, 2=A,F, 3=G, 4=C, 5=B}	6782.35	970.72	0.05112210043955051	No
{0=E, 1=3,H, 2=1,F, 3=A, 4=C, 5=2, 6=B, 7=D,4, 9=G}	6128.74	809.18	0.05823180942336638	No
{1=1,3,H, 2=A,F, 3=2, 4=B, 5=D, 6=C,G,4, 7=E}	7193.04	1138.28	0.05025832973075355	No
{0=E,4, 1=3,H, 2=1,F, 3=A, 4=G, 5=B,2, 6=C, 7=D}	6469.17	898.0	0.05309420707252326	No
{1=3,H, 2=1,F, 3=A,G, 4=2, 5=B,C, 6=D,4, 7=E}	7416.39	1061.78	0.04945404474315749	No
{1=1,3,H, 2=F, 3=A,G, 4=C,4, 5=2, 6=B, 7=D, 8=E}	7274.26	943.35	0.05098501484617235	No
{0=2,D,E, 1=3,H, 2=1,F, 3=A, 6=B,C,G, 7=4}	5849.79	1207.35	0.055954988532938205	No
{0=C, 1=1,3,H, 2=A,F, 3=B,2, 4=D,4, 5=E, 6=G}	6235.58	1359.82	0.04832477028391983	No
{1=1,3,H, 2=A,F, 4=C, 5=2, 6=D, 7=B,4, 8=E, 9=G}	6781.12	1015.3	0.0543282877100506	No
{1=1,3,H, 2=A,F, 3=B, 4=C, 5=2, 6=D,G,4, 7=E}	7575.28	1094.83	0.0497600573003038	No
{1=1,3,H, 2=A,F, 3=C,2, 4=B,D,4, 5=E, 6=G}	8095.5	1609.58	0.047911989220094785	No
{0=2,D,E, 1=3,H, 2=1,F, 3=A, 4=B,C, 6=G, 10=4}	6423.66	1076.94	0.054104309909049686	No
{0=E, 1=3,H, 2=1,F, 3=A,G, 4=C, 5=2, 6=B,4, 7=D}	6648.75	833.52	0.05402866044721443	No
{1=1,3,H, 2=F, 3=A, 4=C, 5=2, 6=B,G, 7=D,4, 8=E}	7014.76	821.61	0.05272739700798422	No
{0=2,D,E, 1=3,H, 2=1,F, 3=A, 5=B,C, 6=G, 7=4}	6133.23	1071.73	0.05494100890089075	No
{0=E,4, 1=1,3,H, 2=A,F, 3=C,G, 4=2, 5=D, 6=B}	7214.63	1128.71	0.05107584457431804	No
{0=1,A,B,C, 1=3, 2=F, 3=G, 4=2, 5=D, 6=H, 7=4, 8=E}	4156.42	691.06	0.05849628940010526	No
{0=E,4, 1=3,H, 2=1,F, 3=A,2,G, 4=B, 5=D, 6=C}	6835.74	1076.84	0.05082135561072817	No
{0=C,2,D,E,3,F,G, 1=1,H, 2=A, 3=B, 4=4}	2925.57	706.36	0.0750957464932664	No
{1=3,H, 2=1,F, 3=A,2,G, 5=B,D, 6=C,4, 7=E}	7323.28	1365.1	0.04928475176121025	No
{1=3,H, 2=1,F, 3=A, 4=G, 5=B,2,4, 6=C,D, 8=E}	7017.03	1280.1	0.051034893438100824	No
{0=1,A,B,C,2,D,E, 1=3, 2=F, 3=G, 6=H, 7=4}	3175.79	521.42	0.06127714306571317	No
{1=1,3,H, 2=A,2,F, 3=B,C,G, 6=D,4, 7=E}	8017.39	1701.19	0.04800837966647766	No
{0=D,E,3,F,G, 1=1,H, 2=A, 3=C, 4=2, 5=B, 10=4}	4441.18	746.28	0.07477801807637861	No
{0=2,D,E,3,F,G, 1=1,H, 2=A, 4=B, 5=C,4}	4419.15	905.1	0.07097761455023935	No
{0=2,D,E, 1=3,H, 2=1,F, 3=A,G, 5=C, 6=B, 10=4}	6300.48	827.14	0.05334807104670865	No
{1=3,H, 2=1,F, 3=A,2,G, 4=B, 5=D,4, 6=E, 7=C}	7375.57	1138.5	0.048430540475306795	No
{1=1,3,H, 2=A,F, 3=B, 4=C, 5=2,4, 6=D,G, 7=E}	7573.57	1005.24	0.04977293651725696	No
{0=2,D,E, 1=3,H, 2=1,F, 3=A, 4=C,G, 5=B, 10=4}	6496.89	909.97	0.05339587201826672	No
{1=1,3,H, 2=A,2,F, 3=D,G, 4=B, 5=C, 6=4, 7=E}	7821.22	1439.77	0.04755162874342765	No
{0=2,D,E, 1=1,3,H, 2=A,F, 3=B,G, 4=C,4}	6813.76	1128.06	0.05141159126690949	No
{0=1,A,B,C,D,E,4, 1=2,3,H, 2=F, 3=G}	3907.1	808.0	0.05675996364094257	No
{0=C, 1=3,H, 2=1,F, 3=A,G, 4=B, 5=2,4, 6=D, 7=E}	5924.13	830.61	0.04953679502034841	Yes
{1=3,H, 2=1,F, 3=A,G, 4=B,2, 6=D,4, 7=C,E}	7157.92	1176.04	0.04946041154853033	No
{0=1,A,B,C,E,G,4, 1=3,H, 2=F, 4=2, 6=D}	3458.2	670.24	0.067763862730723	No
{0=E,G,4, 1=3,H, 2=1,F, 3=A, 4=C, 5=2, 6=B, 7=D}	5852.23	786.78	0.060370170599814206	No
{1=3,H, 2=1,F, 3=A, 4=B,2,G, 6=C,D,4, 7=E}	7248.73	1512.91	0.04981799948686638	No
{0=2,D,E,G,4, 1=1,3,H, 2=A,F, 3=C, 4=B}	6102.12	1002.88	0.05741603697741108	No
{1=1,3,H, 2=A,F, 3=B,2, 4=C,D,G, 6=4, 7=E}	7928.77	1657.46	0.047902398901077184	No
{1=3,H, 2=1,F, 3=A,2,G, 4=D,4, 5=B,C,E}	7857.67	1779.86	0.04739676999558609	No
{0=1,A,B,C,D,E,4,H, 1=3, 2=2,F, 6=G}	1587.98	657.63	0.080872334643757	No
{0=1,A,B,C,E, 1=3,H, 2=F, 3=G,4, 4=2, 5=D}	4340.01	631.9	0.05639366804155325	No
{1=1,3,H, 2=A,F, 3=B, 4=2,4, 5=D, 6=E,G, 7=C}	7247.32	1087.67	0.04935491556491499	No
{0=1,A,B,C, 1=3,H, 2=F, 3=4, 4=2, 5=D,G, 6=E}	5055.24	821.87	0.053081990045813994	No
{0=C, 1=3,H, 2=1,2,F, 3=A,D,G, 4=B, 7=4, 8=E}	6065.41	1472.16	0.048786215506351094	No
{0=C,2,D,E,3,F,G, 1=H, 2=1, 3=A, 4=B, 7=4}	2795.12	540.96	0.07765403884936076	No
{0=E, 1=3,H, 2=1,F, 3=A,G, 4=2,4, 5=C,D, 6=B}	6639.97	1177.72	0.05305789062274194	No
{0=D,E, 1=3,H, 2=1,F, 3=A,G, 4=B,2, 5=C,4}	6244.84	1003.74	0.05458791610247671	No
{1=1,3,H, 2=A,F, 4=2,G, 5=D,4, 6=B,C,E}	7296.11	1744.19	0.049510957392735255	No
{0=C,2,D,E, 1=1,3,H, 2=F, 3=A,G, 4=B,4}	4897.6	916.05	0.05182876539693167	No
{0=2,D,E,4, 1=1,3,H, 2=A,F, 3=B, 4=C, 6=G}	6723.73	989.66	0.05187630020453985	No
{1=1,3,H, 2=F, 3=A,2,G, 5=B,D, 6=C,4, 7=E}	7321.2	1379.18	0.049302948167512656	No
{0=E,4, 1=3,H, 2=1,2,F, 3=A,D,G, 5=B,C}	7096.89	1611.1	0.05016086474579714	No
{0=2,D,E,4, 1=3, 2=1,F, 3=A,G, 4=B, 5=C, 11=H}	5067.09	910.21	0.06026488252912915	No
{1=1,3, 2=A,F, 3=C,G, 4=B, 5=2, 6=D,4, 7=E, 11=H}	6318.7	1191.42	0.0559749204519424	No
{1=3,H, 2=1,F, 3=A, 4=C, 5=B,2,G, 6=4, 7=D, 8=E}	7204.87	978.54	0.05162827358400417	No
{0=2,D,E,3,F,G,4, 1=1,H, 2=A, 3=B, 5=C}	4695.63	746.77	0.06700600439738874	No
{0=B,C, 1=1,3,H, 2=A,F, 4=2,G, 6=D,4, 7=E}	4973.6	1207.52	0.05491821695382133	No
{1=1,3,H, 2=F, 3=A, 4=C,2,G, 5=B,D,4, 6=E}	7728.53	1450.55	0.04891132055287891	No
{1=1,3,H, 2=A,F, 3=C, 4=B,2, 5=D,G, 6=4, 7=E}	7832.07	1088.76	0.04904651858660242	No
{0=1,A,B,C,2,D,E,F,G, 1=3, 5=4, 6=H}	890.74	664.86	0.16257821729607622	No
{1=1,3, 2=A,2,F, 3=D,G, 4=C,4, 5=B,E, 11=H}	6560.14	1814.73	0.05370506854070788	No
{1=3,H, 2=1,F, 3=A, 4=C, 5=B,2, 6=D,G,4, 7=E}	7337.29	961.87	0.05098725839541474	No
{0=E,F,G,4, 1=3,H, 2=1, 3=A, 4=2, 5=B,D, 6=C}	4454.22	1158.3	0.0719435251428876	No
{0=2,D,E,3,F,G, 1=1,H, 2=A, 4=C, 5=B,4}	4499.77	832.52	0.07154135038952496	No
{0=C,2,D,E,G, 1=1,3,H, 2=A,F,4, 5=B}	3858.08	1163.08	0.06347842766325394	No
{0=B,C,2,D,E, 1=3,H, 2=1,F, 3=A, 4=G, 10=4}	3928.07	748.21	0.05849830528748334	No
{0=3,F,G, 1=H, 2=1, 3=A, 4=B,2, 5=C,D,4, 6=E}	5629.27	1381.89	0.061718613649049237	No
{0=B,C,E, 1=1,3,H, 2=A,F, 3=G, 4=2, 5=D,4}	4390.26	1121.97	0.05790082931224899	No
{0=1,A,B,C, 1=3, 2=F, 3=2,G, 4=D,4, 5=E, 11=H}	3854.45	1128.27	0.05989283161544589	No
{1=1,3,H, 2=A,F, 3=B, 4=C,G,4, 5=2, 6=D, 8=E}	7617.41	1215.63	0.04940004234153844	No
{1=3,H, 2=1,F, 3=A,G, 4=B, 5=C,2, 6=4, 7=D, 8=E}	7301.52	904.53	0.05003531082395765	No
{0=E,4, 1=3,H, 2=1,F, 3=A,2, 4=D,G, 5=B, 6=C}	6736.72	1147.09	0.05147981070147533	No
{0=C, 1=1,3,H, 2=A,F, 3=G, 4=2,4, 5=B,D, 9=E}	5681.13	1292.17	0.05106349465637699	No
{0=A,B,C,E,4, 1=3,H, 2=F, 3=G, 5=2, 6=D, 7=1}	4230.32	587.06	0.05768668387562611	No
{0=E, 1=1,3,H, 2=A,2,F, 3=B,D,4, 4=G, 5=C}	7069.55	1784.86	0.05087595298182041	No
{1=1,3,H, 2=A,2,F, 4=C, 5=B, 6=G, 7=D,4, 8=E}	7143.63	1265.65	0.052029309571835075	No
{0=E, 1=3,H, 2=1,F, 3=A,2, 4=C, 5=B,D,G, 10=4}	6755.69	1298.93	0.05367931844913004	No
{1=1,3,H, 2=A,F, 3=B,2, 4=G,4, 6=D, 7=C, 8=E}	7068.48	1214.02	0.05007328833884863	No
{1=3,H, 2=1,F, 3=A,G,4, 4=C, 5=2, 6=B, 7=D, 8=E}	7274.59	1000.16	0.05098045299136552	No
{0=C, 1=1,3, 2=A,F, 3=B,G, 4=2, 5=D,4, 6=E,H}	5457.61	1608.87	0.051248622210915806	No
{1=3, 2=1,F, 3=A,G, 4=C, 5=B,2, 6=4, 7=D, 8=E, 11=H}	5779.5	1056.55	0.059114020579202835	No
{0=1,A,B,C, 1=3, 2=F, 3=G, 4=2, 5=D, 7=4, 9=E, 11=H}	3246.51	747.45	0.06758706074763898	No
{0=C,2,D,E,4, 1=1,3,H, 2=A,F, 3=G, 4=B}	5106.27	967.36	0.04963378168218983	No
{1=1,3,H, 2=A,F, 3=G, 5=C,2, 6=B,D,4, 7=E}	7348.5	1418.39	0.04970171494664156	No
{0=E, 1=1,3,H, 2=A,2,F,4, 3=C,D,G, 4=B}	7421.24	1958.78	0.05046352997533627	No
{1=1,3,H, 2=2,F, 3=A,D,4, 4=B,E,G, 5=C}	8091.99	1956.07	0.0465762700902246	No
{0=1,A,B,C,E,3,F,G,4, 3=2, 4=D, 11=H}	893.87	861.19	0.16843227236099653	No
{0=C, 1=1,3, 2=A,F, 3=B,2,G, 4=D,4, 5=E, 11=H}	4897.57	1595.19	0.05400659876561637	No
{0=E,4, 1=1,3,H, 2=A,F, 3=2,G, 4=B, 5=D, 6=C}	6867.73	1049.07	0.050616002762472426	No
{0=1,A,B,C, 1=3, 2=2,F, 3=D,G, 4=4, 5=E, 11=H}	3944.55	1164.49	0.05909776982274142	No
{0=A,B,C, 1=3,H, 2=1,F, 4=2,G, 5=D, 7=4, 8=E}	4680.78	907.65	0.05688326133599585	No
{0=C,2,D,E,4, 1=1,3,H, 2=A,F, 3=G, 6=B}	4901.5	967.12	0.05087902849479193	No
{0=D,E,4, 1=1,3,H, 2=A,F, 3=C,2, 4=B,G}	6726.26	1256.68	0.053099224237002716	No
{1=1,3,H, 2=A,F, 3=B,G, 4=2,4, 5=D, 6=C, 9=E}	7301.51	1104.96	0.04948296328888027	No
{0=1,A,B,C, 1=3,H, 2=F, 4=2, 5=D, 6=4, 7=E, 9=G}	4584.6	722.11	0.057435020183781584	No
{0=D,E,3,F,G,4, 1=H, 2=1, 3=A,2, 5=B, 6=C}	4022.01	828.65	0.07565503747188806	No
{0=D,E, 1=1,3,H, 2=F, 3=A,G, 4=B,2, 5=C,4}	6242.76	1017.82	0.054611093488503654	No
{1=1,3,H, 2=A,F, 3=2, 4=D,G, 5=B, 6=4, 7=C,E}	7178.85	1324.21	0.0494221913350934	No
{0=C,D,E,3,F,G, 1=H, 2=1, 3=A, 4=B,2, 5=4}	2539.69	792.41	0.08625679059400498	No
{1=1,3,H, 2=F, 3=A,2,G, 4=B, 5=D,4, 6=C,E}	7553.29	1291.06	0.04823195536573918	No
{0=B,C, 1=1,3,H, 2=F, 3=A,G, 4=2, 5=D, 6=4, 7=E}	5119.01	863.59	0.05368601350141517	No
{0=C,D,E, 1=1,3,H, 2=A,F, 3=B, 4=2,G, 5=4}	4695.99	1002.29	0.05485055007888024	No
{1=3,H, 2=1,2,F, 3=A,D,G,4, 4=E, 5=C, 7=B}	7877.96	1654.64	0.04729296533953608	No
{0=2,D,E,3,F,G,4, 1=H, 2=1, 3=A, 4=C, 5=B}	4640.66	578.2	0.06917289225661978	No
{0=C,E,4, 1=3,H, 2=1,F, 3=A,2,G, 5=B,D}	5318.96	1360.87	0.05134933354938326	No
{0=E, 1=1,3,H, 2=A,F, 3=B,G, 4=2,4, 5=D, 7=C}	6619.45	1104.95	0.051770119506061	No
{1=3,4, 2=1,2,F, 3=A,D,G, 4=E, 5=C, 6=B, 10=H}	6525.26	1737.55	0.053172370683104334	No
{0=1,A,B,C, 1=3, 2=F, 3=G, 4=2, 5=D, 6=4, 7=E, 11=H}	3503.66	749.74	0.06382944025620549	No
{1=3,H, 2=1,F, 3=A, 4=C,4, 5=B,2,G, 7=D, 8=E}	7201.43	1136.78	0.051656447810379445	No
{0=1,A,B,C,D,E,4, 1=3, 2=2,F, 3=G, 11=H}	2307.03	773.24	0.07288170000868674	No
{0=A,B,C, 1=1,3, 2=F, 3=2,G,H, 4=D,4, 5=E}	4913.79	1399.63	0.05435676120052907	No
{0=D,E,3,F,G, 1=1,H, 2=A, 3=B,2, 4=4, 5=C}	4266.48	1001.22	0.07430034138426839	No
{0=D,E,4, 1=3,H, 2=1,F, 3=A,G, 4=B,2, 7=C}	6056.84	975.45	0.053704191754560336	No
{0=1,A,B,C,E,4,H, 1=3, 2=F, 4=2, 5=D,G}	2282.03	922.94	0.07179646911648026	No
{0=2,D,E, 1=3,H, 2=1,F, 3=A,G, 6=B,C, 7=4}	6114.42	1054.54	0.05368903327865113	No
{0=E,G,4, 1=3,H, 2=1,F, 3=A, 4=2, 5=B,D, 7=C}	5588.38	1130.67	0.059591991795762946	No
{0=E,F,G, 1=3,H, 2=1, 3=A, 4=2, 5=C,D, 6=B, 10=4}	4368.45	1182.84	0.07496443710369198	No
{0=2,D,E, 1=1,3,H, 2=A,F, 4=C,G, 5=B, 6=4}	6522.2	1127.38	0.053229427476462525	No
{0=1,A,B,C, 1=3, 2=F, 3=G, 5=2, 6=H, 7=D,4, 8=E}	3978.73	773.46	0.06018579775345812	No
{0=2,D,E,4, 1=3,H, 2=1,F, 3=A, 5=B,G, 6=C}	6208.98	877.42	0.05297748463956869	No
{1=1,3,H, 2=A,F, 3=2, 4=B,D,G,4, 5=E, 6=C}	7721.99	1669.17	0.047538051767104836	No
{0=2,D,E, 1=1,3,H, 2=A,F, 4=B,G, 6=C,4}	6260.49	1126.37	0.05296085914114669	No
{1=1,3,H, 2=F,4, 3=A,G, 4=C, 5=B,2, 6=D, 8=E}	7462.81	1031.37	0.050064612701227286	No
{1=3, 2=1,F, 3=A,G, 4=C, 5=2,4, 6=B, 7=D, 8=E, 11=H}	5675.42	960.32	0.05989199261260211	No
{0=C,2,D,E,3,F,G, 1=H, 2=1, 3=A, 6=B, 7=4}	2590.35	538.39	0.08190523659777317	No
{0=C,2,D,E,F,G,4, 1=3,H, 2=1, 3=A, 4=B}	2792.65	712.62	0.07752424669133055	No
{1=3,H, 2=1,F, 3=A, 4=B,G, 5=2, 6=C,D,4, 7=E}	7251.22	1261.39	0.04979751683749133	No
{0=D,E,4, 1=3,H, 2=1,2,F, 3=A,G, 4=B, 5=C}	6412.65	1081.27	0.05308291149282239	No
{1=1,3,H, 2=A,F, 3=B, 5=C,2, 6=G, 7=D,4, 8=E}	7174.17	1154.03	0.05100750917212566	No
{0=E,F,G,4, 1=1,3,H, 2=A,2, 3=D, 4=B, 5=C}	4949.65	1249.71	0.06732848393829127	No
{0=2,D,E,4, 1=1,3,H, 2=A,F, 3=B,G, 6=C}	6624.25	1098.37	0.05024342485156056	No
{0=E, 1=1,3,H, 2=A,F, 4=C,G, 5=2, 6=B,4, 7=D}	6591.74	1133.57	0.05450535049418004	No
{1=3,H, 2=1,F, 3=A, 4=2,G, 5=B,D, 6=C, 7=4, 8=E}	7108.43	1116.06	0.05053531717291201	No
{0=2,D,E,F,G,4, 1=3,H, 2=1, 3=A, 4=B, 5=C}	4388.1	753.44	0.07135438876436594	No
{1=2,3, 2=1,F, 3=A,G, 4=B,H, 5=D, 6=C,4, 7=E}	6922.83	1482.7	0.050878842265669084	No
{0=C,D,E,4, 1=3,H, 2=1,2,F, 3=A,G, 4=B}	4817.2	1081.05	0.05289130573519854	No
{1=1,3,H, 2=A,F, 3=B, 4=C, 5=2,G,4, 6=D, 7=E}	7660.93	1012.22	0.04927438716705244	No
{0=C, 1=1,3,H, 2=A,F, 3=G,4, 4=B,2, 5=D, 8=E}	5910.56	1145.08	0.04964244267272074	No
