Plan	Expected NPV	Expected Cost	Investment Risk	Pareto?
{1=1,2,A,M, 2=C,E,F,I,J,K,L, 3=D,N, 4=G,O, 5=H, 6=B}	2014.29	1392.74	0.09408623084986673	No
{1=1,2,A,M, 2=D,H,N, 3=C,E,F,L,O, 4=B,G,I,J, 5=K}	1812.62	1409.33	0.10095229959461538	No
{1=1,2,A,I,M, 2=B,F,J,K,L,N, 3=D, 4=E, 5=C,O, 6=H, 9=G}	1863.37	1308.5	0.10042154611921725	No
{1=1,2,I,M, 2=A,F,J,L,N, 3=B,C,D,G, 5=E, 6=K, 7=H,O}	1747.9	1220.34	0.10539675832140245	No
{1=1,2,A,J, 2=C,D,F,I,K,L,N, 3=O, 4=E,M, 6=G,H, 7=B}	1846.88	1321.88	0.10063050453498543	No
{1=1,2, 2=A,C,L, 3=I, 4=D,F, 5=G,K, 6=B,H,N,O, 7=E, 8=J,M}	1000.66	938.45	0.16382695020730234	No
{1=1,2,I,M,N, 2=B,D,L, 3=A,C, 4=F,H, 5=G,O, 6=J,K, 7=E}	1614.92	940.81	0.11121071330770119	No
{1=1,2,M, 2=C,H,I,L,N, 3=A, 4=D,F,J,K, 5=B,G, 7=E,O}	1595.93	1312.06	0.11288430720069437	No
{1=1,2,A,I,M, 2=B,F,J,K,L,N, 3=D,G, 4=E,H, 5=O, 6=C}	2053.97	1314.23	0.09307751175041427	No
{1=1,2,I,M, 2=A,D,E,F,H,J,L,N, 3=B,C, 4=G,K, 7=O}	2026.3	1437.97	0.09347384151139738	No
{1=1,2,A,I,M, 2=C,D,F,J,K,L,N, 3=O, 4=E,G,H, 7=B}	2047.38	1468.53	0.09284780611702576	No
{1=1,2, 2=D,F,H,J,K,L, 3=A,C,E, 4=B,I,N, 5=G,O, 6=M}	1772.29	1243.99	0.10314853013212413	No
{1=1,2,A,I, 2=B,F,J,L, 3=D,M,N, 4=E,G,H, 5=C,O, 6=K}	1775.39	1165.94	0.1035875463975779	No
{1=1,2,A,I,N, 2=D,F,K,L,M, 3=C,E,J, 4=B,O, 6=H, 9=G}	1870.33	1345.19	0.09947350567869442	No
{1=1,2,I,M, 2=A,D,E,F,J,K,L,N, 3=B,G, 4=C,H, 5=O}	2137.95	1516.69	0.08996319815554138	No
{1=1,2,A,J,M, 2=D,F,H,I,L, 3=C,E,K,N,O, 4=B, 5=G}	2103.97	1541.58	0.09070579243843882	No
{1=1,2,A,M, 2=B,C,D,E,I,L,N, 3=F, 4=G,H,J,K, 7=O}	1923.11	1500.17	0.09698350310400368	No
{1=1,2,I,M,N, 2=B,D,E,L, 3=A,C, 4=F,H, 5=G,O, 6=J,K}	1761.35	1060.74	0.10336495000758714	No
{1=1,2, 2=A,B,D,L, 3=I, 4=F, 5=G,K,O, 6=H,N, 7=C,E, 8=J,M}	1102.37	885.63	0.1518479108339963	No
{1=1,2,A,I,J,M, 2=B,C,D,E,F,H,L, 3=K,N,O, 4=G}	2268.38	1573.31	0.08551522420588945	Yes
{1=1,2,A,I,M, 2=B,D,E,F,K,L,N, 3=C,G, 5=J,O, 6=H}	2048.99	1456.39	0.09263468637416858	No
{1=1,2,A,N, 2=C,D,E,F,H,I,J,K,L,M, 4=B,G,O}	2153.41	1782.32	0.08884624466425359	No
{1=1,2,I,M,N, 2=B,D,E,F,L, 3=A,C, 4=H, 5=O, 6=J,K, 7=G}	1749.48	1205.03	0.10435339183261005	No
{1=1,2,I, 2=B,D,L, 3=A,C,E, 4=F,H, 6=J,K,N,O, 7=G, 8=M}	1319.31	1163.39	0.1297029367178297	No
{1=1,2,A,M, 2=C,F,I,K,L,N, 3=D,J, 4=E,O, 5=G,H, 6=B}	1901.94	1209.43	0.09838856240311315	No
{1=1,2,A,I,J,M,N, 2=B,F,H,L, 3=D, 4=E,G, 5=C,O, 6=K}	1962.78	1173.69	0.09606341165871247	No
{1=1,2,I,M, 2=B,K,L, 3=A,C,N, 4=D,F,J, 5=G,O, 6=H, 7=E}	1734.87	1097.63	0.1058660112299169	No
{1=1,2,I,M, 2=A,B,C,D,E,F,K, 3=L,N,O, 4=J, 5=G, 6=H}	2015.75	1441.83	0.09320886349214527	No
{1=1,2,J,M,N, 2=A,B,C,D,E,F,L, 3=H,I, 5=G,O, 6=K}	1992.2	1381.75	0.09433621960487065	No
{1=1,2,M, 2=A,D,F,H,I,N, 3=C,J, 4=E,L,O, 5=B,K, 6=G}	1710.29	1232.44	0.10553109283806565	No
{1=1,2,A,M,N, 2=C,F,J,K,L, 3=D,E, 4=G,I,O, 6=B,H}	1940.55	1238.16	0.0967367306153226	No
{1=1,2,I, 2=A,C,D,E,F,H,J,N, 3=B,L,O, 4=G,K,M}	1985.29	1495.72	0.09394644055610119	No
{1=1,I,M,N, 2=2,C,L, 3=B,D,E, 4=A,H, 5=F,O, 6=J,K, 7=G}	1603.94	980.65	0.11170080870026429	No
{1=1,2,A,I,M, 2=B,F,J,K,L, 3=D, 4=E,N, 5=C,O, 6=H, 9=G}	1833.78	1237.36	0.10179863416421409	No
{1=1,2,M, 2=A,B,D,I,K,L, 3=J,N, 4=E,F,O, 5=H, 6=G, 7=C}	1845.86	1221.86	0.10101962913821698	No
{1=1,2,A,I,M, 2=C,D,E,J,N, 3=F,O, 4=B,L, 5=G, 6=K, 7=H}	1787.23	1207.06	0.10143187398352478	No
{1=1,2,A,I, 2=D,E,F,H,L, 3=C,G, 4=B,O, 5=K, 6=N, 8=J,M}	1549.64	1066.08	0.11382424730014694	No
{1=1,2,I,M,N, 2=D,L, 3=A,E,F,H, 4=B,C,G,O, 6=J,K}	1753.07	1209.35	0.10414236764927975	No
{1=1,2,A,I,M, 2=B,C,D,E,F,H,J,L, 3=O, 4=G,K,N}	2170.4	1586.23	0.08835971954779208	No
{1=1,2,J,M, 2=C,D,F,H,I, 3=A,G,K,L, 4=B,E,N,O}	2023.42	1452.17	0.09345511580393012	No
{1=1,2,I,M, 2=A,B,C,D,E,F, 3=L,N,O, 4=G, 5=K, 6=J, 7=H}	1819.31	1244.84	0.10079422944675646	No
{1=1,2,J,M, 2=B,F,L, 3=C,H,I,N, 4=A,D,E, 5=O, 6=G,K}	1767.37	1139.02	0.1042427915314686	No
{1=1,2,A,J,M, 2=D,E,F,H,K, 3=C,G,I,L,N,O, 4=B}	2153.75	1640.71	0.088959006962247	No
{1=1,2,I,M, 2=A,D,F,N, 3=C,L, 4=E,O, 5=B,K, 6=G,H,J}	1602.0	1024.29	0.11158177950923363	No
{1=1,2,J,M, 2=A,B,C,D,F,H,I, 3=G,L,N,O, 4=E, 5=K}	2049.91	1418.97	0.09234843222444067	No
{1=1,2, 2=B,D,L, 3=A,C,I, 4=E,F, 5=G,K, 6=H,N,O, 8=J,M}	1223.29	928.19	0.1380132790799873	No
{1=1,2,A,I,M, 2=B,D,E,F,J,L,N, 3=C,G, 4=K, 5=O, 6=H}	2070.39	1412.69	0.09189838896228716	No
{1=1,2,A,J,M, 2=B,C,D,E,F,H,I,K,N, 3=O, 4=G,L}	2186.93	1781.33	0.0872611748430296	No
{1=1,2,A,I, 2=C,D,E,L, 3=N,O, 4=F,J, 6=H, 7=B,K, 8=M, 9=G}	1320.19	978.81	0.12969943018446653	No
{1=1,2,M,N, 2=F,I,K,L, 3=A,D,H, 4=E,J, 5=B,G,O, 6=C}	1814.6	1152.7	0.10245358436546696	No
{1=1,2,A,M,N, 2=D,E,F,H,L, 3=C,G,I, 4=B,O, 5=K, 8=J}	1823.86	1200.46	0.10086382167366092	No
{1=1,2,A,I,M,N, 2=B,F,J,K,L, 3=D,G, 4=E,H,O, 6=C}	2096.88	1330.59	0.09145769060540411	No
{1=1,2,A,I,M, 2=B,F,J,K,L,N, 3=C,D,G, 4=E,H, 5=O}	2111.82	1351.95	0.09070724559497972	No
{1=1,2,A,I,M, 2=B,C,D,E,K,L,N, 3=F,J, 4=G,H,O}	2159.28	1422.82	0.08859693808937041	No
{1=1,2,I, 2=H,K,L,M, 3=C,D,J, 4=A,E,F, 5=B,O, 6=G, 7=N}	1746.04	1193.76	0.10534005826065897	No
{1=1,2,I,M, 2=D,E, 3=A,B,L,N, 4=C,F,H, 5=K,O, 6=J, 7=G}	1611.58	1091.39	0.11106594379092789	No
{1=1,2,M, 2=A,B,C,D,E,F,J,K,N, 3=G,H,I,L,O}	2171.93	1773.13	0.08810339860641192	No
{1=1,2,M, 2=C,D,I,K,L, 3=A,B,J,N, 4=E,F, 5=H,O, 6=G}	1871.15	1225.68	0.09957029570813554	No
{1=1,2,J,M,N, 2=A,B,D,F,H,K, 3=C,L,O, 4=E,I, 5=G}	2081.71	1429.2	0.09116207914487255	No
{1=1,2,A,I,M, 2=B,C,D,J,L,N, 3=E,F,O, 4=G,H,K}	2105.17	1375.64	0.0903056883644633	No
{1=1,2,I,M, 2=E,F,L, 3=A,D,N, 4=B,C,G,J, 5=H,O, 7=K}	1707.39	1156.08	0.10703902240569786	No
{1=1,2,A,I,M, 2=B,C,D,E,F,J,K,L, 3=N,O, 4=H, 5=G}	2203.79	1648.98	0.08733215514411637	No
{1=1,2,I,M, 2=A,C,D,E,F,L, 3=N,O, 4=J, 6=H, 7=B,K, 9=G}	1604.94	1165.95	0.11237639292509892	No
{1=1,2,I, 2=B,F,H,J,K,L,M, 3=C, 4=A,D,E, 5=O, 6=G, 7=N}	1885.33	1411.56	0.09936471383300308	No
{1=1,2,I,M, 2=A,B,C,D,F,J,L,N, 3=G,O, 5=E, 6=K, 7=H}	1936.26	1364.55	0.09679874415335475	No
{1=1,2,A, 2=C,D,I,L, 3=N,O, 4=E,F,J, 5=H, 6=G, 7=B,K, 8=M}	1334.26	1035.56	0.12858019037183052	No
{1=1,2,I,M,N, 2=B,F,L, 3=A,D, 4=E,H, 5=O, 6=C,J,K, 7=G}	1602.15	1051.38	0.11276383402117096	No
{1=1,2,M, 2=B,D,F,H,K,N, 3=C,G, 4=E,I,J,L,O, 7=A}	1857.57	1546.97	0.09953990914546697	No
{1=1,2,J,M, 2=A,C,D,E,K,N, 3=B,F,L, 4=H, 5=G,O, 6=I}	1946.25	1354.34	0.09596014740863074	No
{1=1,2,I,M,N, 2=D,E,L, 3=A,K, 4=C,F,H, 5=B,J,O, 7=G}	1766.89	1112.16	0.10361382119823954	No
{1=1,2,I,M, 2=A,B,C,D,E,F,J,K,L,N, 3=G,O, 4=H}	2262.87	1735.63	0.08577456117988357	No
{1=1,2,M,N, 2=J,K,L, 3=A,D,E,F, 4=I, 5=B,G,O, 6=C,H}	1782.32	1210.45	0.10382653176576268	No
{1=1,2,M,N, 2=A,B,D,F,I,J,K, 3=C,E,L,O, 4=G, 5=H}	2092.59	1563.74	0.09079707007703994	No
{1=1,2,A, 2=C,F,L, 3=D,E,I,N, 4=G,O, 5=K, 6=B,H, 8=J,M}	1331.1	995.68	0.12885997761143056	No
{1=1,2,A,I,M, 2=D,J,L,N, 3=C,E,F, 4=B,G,K, 5=H, 7=O}	1896.73	1247.58	0.09837966245571131	No
{1=1,2,I,M, 2=D,E,K,L, 3=A,N, 4=C,F,H, 5=B,O, 6=J, 7=G}	1746.28	1145.09	0.1048880916613915	No
{1=1,2,A,I,M, 2=B,D,E,F,J,L,N, 3=C,O, 4=G,H,K}	2137.71	1471.48	0.08935632171990229	No
{1=1,2,I,M, 2=A,D,E,F,J,K,L,N, 3=B,C,G, 6=H, 7=O}	2062.77	1526.11	0.09252636195381318	No
{1=1,2,A,I,N, 2=B,D,F,K,L,M, 3=C,E,J, 4=G,O, 5=H}	2087.19	1438.11	0.09118186766631156	No
{1=1,2,I,M,N, 2=B,C,D,L, 3=A,E, 4=F,H,O, 6=J,K, 7=G}	1722.77	1104.77	0.10524993270494096	No
{1=1,2,A,I,M, 2=D,E,F,J,K,L,N, 3=C,G,O, 4=B, 6=H}	2158.7	1509.22	0.08904485238801234	No
{1=1,2,A,J,M, 2=B,C,D,E,F,H,I,K,L, 3=N,O, 4=G}	2286.42	1768.22	0.08517174366024345	No
{1=1,2,A,M, 2=B,C,D,E,J,L,N, 3=F, 4=G,H,K, 6=I, 7=O}	1893.88	1380.96	0.09813229447391549	No
{1=1,2,I,M, 2=A,D,E, 3=B,L,N,O, 4=C,F,H,K, 6=J, 7=G}	1725.45	1335.55	0.10502673019252694	No
{1=1,2,I,M, 2=D,E,J,K,L, 3=A,N, 4=C,F,H, 5=B,O, 7=G}	1893.5	1280.33	0.09860944935550198	No
{1=1,2,A,I,M, 2=B,C,D,E,K,L,N, 3=F, 4=J, 5=G,O, 6=H}	2024.47	1401.57	0.0931532048182275	No
{1=1,2,M, 2=A,B,D,I,K,L, 3=C,J,N,O, 4=E,F, 5=H, 6=G}	1950.47	1299.71	0.0961976638286545	No
{1=1,2,I,M, 2=B,D,E,F,H,J,L, 3=A,C,K,N,O, 4=G}	2181.03	1643.94	0.08811643486655694	No
{1=1,2,M, 2=A,B,D,F,H,N, 3=G,L,O, 4=E,I,J, 5=K, 7=C}	1801.38	1277.52	0.10238132373069468	No
{1=1,2,M, 2=A,C,F,J,K,L,N, 3=G,H,I, 4=D, 5=B,O, 7=E}	1883.66	1270.73	0.09934667404690546	No
{1=1,2,A, 2=C,L, 3=D,I,N, 4=F,O, 5=G,K, 6=B,H, 7=E, 8=J,M}	1141.81	855.75	0.14618596261867808	No
{1=1,2,A,I,M, 2=B,C,D,F,J,L,N, 3=O, 4=E,K, 6=H, 9=G}	1917.57	1385.74	0.09752663191970558	No
{1=1,2,M, 2=B,C,D,E,H,J,K,L, 3=F, 4=A,I, 5=G,O, 7=N}	1987.36	1488.25	0.09492618801700071	No
{1=1,2,J,M,N, 2=A,C,L, 3=H,I, 4=D,F, 5=B,G,O, 6=K, 7=E}	1658.23	925.71	0.10918711211355552	No
{1=1,2,A,N, 2=C,E,I,K,L, 3=D,J, 4=B,F, 5=H, 6=G, 8=M, 9=O}	1571.35	1113.4	0.11291789487542236	No
{1=1,2,A, 2=B,L, 3=I, 4=C,D,F, 5=G,K, 6=H,N,O, 7=E, 8=J,M}	1088.5	876.63	0.1525924850322195	No
{1=1,2,A,J,M, 2=B,C,D,E,I,L, 3=F,K,N,O, 4=G, 6=H}	2135.69	1499.5	0.08954451541459668	No
{1=1,2,I,M,N, 2=E,F,L, 3=A,D, 4=J, 5=B,O, 6=C,H, 7=K, 9=G}	1512.18	923.0	0.11848193628399986	No
{1=1,2,I,M, 2=A,B,C,D,E,F,L, 3=N,O, 4=G,H, 5=K, 6=J}	1937.44	1279.11	0.09621683509110614	No
{1=1,2,I,M,N, 2=B,C,L, 3=A, 4=D,F,H, 5=O, 6=J,K, 7=E,G}	1521.3	1066.79	0.11679004890481753	No
{1=1,2,A,I,J,M, 2=B,D,L, 3=C,K,N,O, 4=F,H, 5=G, 7=E}	1986.49	1223.82	0.09484859043902973	No
{1=1,2,M, 2=A,D,I,K,L, 3=C,E,F,J,N, 4=B,G, 5=H,O}	1946.11	1400.53	0.09658161004721932	No
{1=1,2,A,M, 2=C,D,E,F,H,L, 3=G, 4=B,I,J, 5=K,O, 7=N}	1844.43	1304.04	0.10058566993775162	No
{1=1,2,I,M, 2=C,D,E,J,L,N, 3=A,F,O, 4=B,G,H,K}	2049.11	1430.8	0.09224954526512198	No
{1=1,2,M, 2=B,E,H,K,L, 3=C,F,J, 4=A,D,I, 5=G,O, 7=N}	1871.74	1258.52	0.09958687129917453	No
{1=1,2,J,N, 2=B,D,H,K,L, 3=A,C,I, 4=F,M, 5=G,O, 7=E}	1851.87	1177.05	0.10013126506796606	No
{1=1,2,M, 2=A,B,D,I,L, 3=J,N,O, 4=E,F, 5=H,K, 6=G, 7=C}	1740.47	1079.71	0.10565189667476177	No
{1=1,2,J,M,N, 2=C,D,E,F,H,K, 3=A,B,G,I, 5=L, 9=O}	1929.29	1580.96	0.09627769639952828	No
{1=1,2,A,M, 2=C,E,F,J,K,L, 3=D,N, 4=I,O, 5=G, 6=B,H}	1911.66	1280.91	0.09782394996413918	No
{1=1,2,A,M, 2=B,C,D,E,J,K,L, 3=N, 4=F,I,O, 5=G, 6=H}	2009.78	1449.15	0.09357675837659231	No
{1=1,2,J,M, 2=A,B,D,I,K, 3=C,L,N, 4=E,F, 5=H,O, 6=G}	1913.45	1216.46	0.09755673484738095	No
{1=1,2,A,M, 2=C,D,F,L, 4=B,E,G,N,O, 5=H, 6=I,J,K}	1595.78	1354.28	0.1124691579769194	No
{1=1,2,A,I,M, 2=B,C,D,L, 3=N,O, 4=F,H, 5=G, 6=J,K, 7=E}	1689.48	1016.94	0.10708788505290383	No
{1=1,2,A,I,M, 2=C,D,E,F, 3=N,O, 4=J,L, 6=H, 7=B,K, 9=G}	1504.99	1113.9	0.11701987608071678	No
{1=1,2,M, 2=B,D,E,F,H,I,J,K,L, 3=A,C,N,O, 4=G}	2199.08	1671.59	0.08774161290320975	No
{1=1,2,A,M, 2=C,D,E,F,H,L,N, 3=G,O, 4=B,I,J, 5=K}	1972.4	1330.03	0.09505283738899932	No
{1=1,2,M, 2=C,L,N, 3=A,B,I, 4=D,F, 5=G,K, 6=H,O, 7=E, 8=J}	1383.6	895.65	0.12629757832693775	No
{1=1,2,I,M, 2=A,B,D,H,J,L, 3=N, 4=E,F,K, 5=O, 6=G, 7=C}	1856.29	1394.34	0.10037432726179386	No
{1=1,2,A,M,N, 2=B,F,H,J,K,L, 3=D,G, 4=E,I,O, 6=C}	2058.44	1368.27	0.09272916248880754	No
{1=1,2,A,I, 2=D,F,K,L,M, 3=E,J,N, 4=B,C,G,O, 5=H}	1979.64	1352.42	0.09530045021360416	No
{1=1,2,A,I,J,M,N, 2=B,F,H,K,L, 3=D, 4=E,G, 5=C,O}	2139.32	1385.34	0.09009186044468018	No
{1=1,2,M,N, 2=A,C,J,K,L, 3=H,I, 4=D,F, 5=B,G,O, 7=E}	1796.13	1095.19	0.10260099960787539	No
{1=1,2,I,J,M, 2=A,B,D,K, 3=C,E,F,H,L,N,O, 4=G}	2147.62	1676.85	0.08894990319340673	No
{1=1,2,I,M,N, 2=A,D,E,L, 3=K, 4=C,F,H, 5=J, 6=B,O, 7=G}	1726.44	1072.43	0.10566570986986185	No
{1=1,2,A,M, 2=B,C,D,E,I,K,L,N, 3=F, 4=J, 5=G,H,O}	2017.37	1433.37	0.09345114953921572	No
{1=1,2,A,I,M, 2=B,C,D,K,L, 3=N,O, 4=F,J, 5=G, 6=H, 7=E}	1897.24	1189.61	0.09826377052429518	No
{1=1,2,J,M,N, 2=A,B,L, 3=C,H,I, 4=D,F, 5=G,O, 6=K, 7=E}	1723.94	982.54	0.10592261259586537	No
{1=1,2,A,I,M,N, 2=C,D,L, 3=E, 4=F,H,O, 6=B,J,K, 7=G}	1638.34	1178.85	0.10962998667614676	No
{1=1,2,A, 2=B,D,L, 3=C,I,N, 4=F,O, 5=G,K, 6=H, 7=E, 8=J,M}	1264.02	886.55	0.13410866560827836	No
{1=1,2,A,M,N, 2=C,F,I,L, 3=D, 4=E, 5=G,H,O, 6=B,J,K}	1603.63	1094.06	0.11214118166892954	No
{1=1,2,I,J,M, 2=A,B,D,K, 3=E,F,H,L,N,O, 4=C,G}	2127.93	1584.23	0.08971833390219368	No
{1=1,2,J,M,N, 2=A,C,F,L, 3=H,I, 4=D,E,G, 5=B,O, 6=K}	1817.51	1095.29	0.10170642867201317	No
{1=1,I,M,N, 2=2,C,J,K,L, 3=B, 4=D,F, 5=A,G, 6=H, 7=E, 9=O}	1699.5	1086.05	0.10804984491809791	No
{1=1,2,I,M,N, 2=D,E,L, 3=A, 4=C,F,H, 5=B,J,K,O, 7=G}	1678.53	1327.5	0.10790247748645948	No
{1=1,2,A,I,M, 2=B,C,D,K,L, 3=F,J,N,O, 4=G,H, 7=E}	2026.22	1379.34	0.09350728791193139	No
{1=1,2,I,M,N, 2=E,F,L, 3=A,D,H, 4=J, 5=B,O, 6=C,G, 7=K}	1655.4	1038.24	0.10969496803591255	No
{1=1,2,A,J,M, 2=C,D,E,F,H,K,L,N, 3=G,I,O, 4=B}	2246.31	1608.4	0.08639171259663095	No
{1=1,2,A,J,M, 2=D,E,K,N, 3=F,O, 4=B,C,H,L, 5=G, 6=I}	1891.61	1313.78	0.09762160026386937	No
{1=1,2,I, 2=C,L, 3=A,B, 4=D,F,H, 5=G,K, 6=J,N,O, 7=E, 8=M}	1235.24	941.7	0.13721643481234497	No
{1=1,2,I,J,M,N, 2=D,E,K, 3=A,C,L, 4=B,F,H,O, 5=G}	2036.15	1353.17	0.0924357693585316	No
{1=1,2,A,I, 2=B,D,F,J,L, 3=C,M,O, 4=E,K,N, 5=G,H}	1921.68	1286.89	0.09708469060334346	No
{1=1,2,A,I,J,M,N, 2=B,D,E,H,L, 4=C,F, 5=O, 6=K, 7=G}	1942.41	1342.07	0.09627049178870281	No
{1=1,2,I,J,M, 2=B,D,L, 3=A,C,K,N,O, 4=F,H, 5=G, 7=E}	1957.82	1252.47	0.09605076793249168	No
{1=1,2,A,I,J,M,N, 2=B,C,D,E,F,H,L, 3=K, 4=G, 5=O}	2242.53	1583.61	0.08626187883964187	No
{1=1,2,A,I,M, 2=B,D,L,N, 3=C, 4=F,H, 5=G,O, 6=J,K, 7=E}	1628.37	1007.82	0.11040092394326101	No
{1=1,2,M, 2=A,B,D,F,I,L, 3=C,K,N,O, 4=E,G,H, 5=J}	1953.94	1332.15	0.09589908350315225	No
{1=1,2,A,M, 2=B,F,J,K,L,N, 3=C,D,G,I, 4=E, 5=O, 6=H}	2016.73	1395.17	0.09407243342124727	No
{1=1,2,A,I,M, 2=B,C,D,E,K,L, 3=F,J,N, 4=G,H,O}	2144.34	1409.35	0.08912392691735654	No
{1=1,2,A,I,M, 2=B,F,J,K,L,N, 3=D,G, 4=E,H,O, 6=C}	2081.66	1345.88	0.09201379173076014	No
{1=1,2,A,I,M,N, 2=C,F,J,K,L, 3=D,E, 4=G,O, 6=B,H}	2021.23	1292.56	0.09373579228413782	No
{1=1,2,I,M, 2=A,C,D,E,K,L,N, 4=F,H, 5=B,O, 6=J, 7=G}	1815.14	1303.49	0.10132799152495103	No
{1=1,2,A,M, 2=B,D,I,L, 3=J,N, 4=F,O, 5=H,K, 6=E,G, 7=C}	1668.67	979.77	0.10938939817588988	No
{1=1,2,I,N, 2=A,B,D,F,K,L,M, 3=C,J,O, 4=E,G, 5=H}	2071.01	1405.86	0.09183311000347624	No
{1=1,2,J,M, 2=A,B,C,D,E,F,I,L, 3=K,N, 5=G,O, 6=H}	2058.43	1446.52	0.09232292538015258	No
{1=1,2,A, 2=B,L, 3=I, 4=C,D,F, 5=H,K, 6=G,N,O, 7=E, 8=J,M}	1080.26	898.7	0.1536782503413827	No
{1=1,2,A, 2=B,D,E,F,L,N, 3=C,I,O, 5=G,K, 6=H, 8=J,M}	1497.82	1153.82	0.11650283339363222	No
{1=1,2,A,I,J,M,N, 2=D,E,F,H,K, 3=C,G, 4=B,O, 6=L}	2043.15	1519.68	0.09116448909445192	No
{1=1,2,A,I, 2=B,C,D,L, 3=E, 4=F,H, 6=J,K,N,O, 7=G, 8=M}	1368.02	1154.11	0.12556198716282355	No
{1=1,2,A,I,M, 2=B,C,D,L, 3=N, 4=F,H, 5=G,O, 6=J,K, 7=E}	1633.48	1030.11	0.11011210434655634	No
{1=1,2,A,I,M,N, 2=C,J,K,L, 3=D,E, 4=F,H,O, 5=G, 6=B}	1988.94	1208.42	0.0944713094115182	No
{1=1,2,I,J,M,N, 2=B,C,D,E,F,H,L, 3=A,K, 4=G, 5=O}	2213.87	1531.71	0.08721198239969871	No
{1=1,2,J,M,N, 2=L, 3=A,H,I, 4=B,C,D,F, 5=G,O, 6=K, 7=E}	1632.35	1107.55	0.1109527607791372	No
{1=1,2,A,M,N, 2=B,C,L, 3=I, 4=D,F, 5=G,K,O, 6=H, 7=E, 8=J}	1483.96	981.51	0.11894350705817461	No
{1=1,2,M,N, 2=A,B,D,I,K,L, 3=C,J,O, 4=E,F, 5=H, 6=G}	1980.62	1271.73	0.0949451383383043	No
{1=1,2,M,N, 2=C,H,I,K,L, 3=A,J, 4=D,F, 5=B,G, 7=E, 9=O}	1686.18	1089.78	0.10834732839268685	No
{1=1,2,A,M, 2=B,C,E,F,J,K,L,N, 3=D, 4=I, 5=G,O, 6=H}	2012.01	1472.97	0.09381959393486682	No
{1=1,2,A,M, 2=C,F,L, 3=D,E,N, 4=G,I,O, 6=B,H,J,K}	1586.64	1293.5	0.11305787399404657	No
{1=1,2,A,J, 2=B,C,D,E,F,I,L, 3=K, 5=G, 6=H,N,O, 8=M}	1747.34	1305.14	0.10385692571221097	No
{1=1,2,A,I, 2=B,C,D,E,F,H,L, 3=O, 4=G, 5=K, 6=N, 8=J,M}	1626.13	1272.03	0.10923661126791985	No
{1=1,2, 2=A,B,D,I,L, 3=J,N, 4=E,F, 5=H,K,O, 6=G, 7=C, 8=M}	1429.37	1078.54	0.12255028596365847	No
{1=1,2,A,I,M, 2=B,C,D,E,J,K,L,N, 3=F, 4=G,H,O}	2197.2	1577.51	0.0874113604009318	No
{1=1,2,I,J,M,N, 2=A,B,D,F,K, 3=C,G,L,O, 4=E,H}	2178.77	1439.34	0.08821771154708669	No
{1=1,2,A,M, 2=D,E,F,K,L,N, 3=C,G,I,O, 4=B, 6=H, 8=J}	1887.53	1371.66	0.09853596587363056	No
{1=1,2,A,I,M, 2=B,D,F,K, 3=C,E,J,L,N, 4=G, 5=H,O}	2010.29	1486.71	0.09381532143145561	No
{1=1,2,M, 2=A,B,C,D,I,K,L, 3=J,N,O, 4=E,F, 5=H, 6=G}	1970.51	1285.53	0.0953712768059423	No
{1=1,2,A,J,M,N, 2=B,F,K, 3=D,G,I,L, 4=E,H, 6=C, 9=O}	1889.88	1307.54	0.09921565541887815	No
{1=1,2,A,M, 2=B,C,D,E,L, 3=I,K,N,O, 4=F, 5=G, 6=H, 8=J}	1802.26	1290.01	0.1014489390816322	No
{1=1,2,A,I,M, 2=B,D,E,F,J,L,N, 3=C,G,O, 4=K, 6=H}	2126.39	1423.46	0.08994815485633217	No
{1=1,2,A,N, 2=D,F,J,K,L,M, 3=E, 4=B,C,G,I,O, 6=H}	1946.84	1483.22	0.09636782056050136	No
{1=1,2,A,I,M, 2=B,D,E,F,J,K,L,N, 3=C,G, 5=O, 6=H}	2160.41	1626.66	0.08906309040111435	No
{1=1,2,M,N, 2=B,C,D,F,I,K,L, 3=A,H, 4=E,J, 5=G,O}	2007.4	1363.32	0.09403341806968289	No
{1=1,2,A,M,N, 2=D,E,F,I,L, 3=C,G,K, 4=B,H,O, 5=J}	2002.45	1296.49	0.09395844399885793	No
{1=1,2,I, 2=A,B,C,D,E,F,J,L, 3=N,O, 4=K,M, 6=H, 7=G}	1888.92	1370.14	0.09820234007868966	No
{1=1,2,J,M,N, 2=B,C,L, 3=H,I, 4=A,D,F, 5=G,O, 6=K, 7=E}	1715.77	986.45	0.10639312975402408	No
{1=1,2,A,J,M, 2=B,D,I,K, 3=C,L,N,O, 4=E,F, 5=H, 6=G}	1983.93	1268.74	0.09468972520698468	No
{1=1,2,I,M,N, 2=D,E,F,L, 3=A,G,K, 4=C, 5=B,J,O, 6=H}	1884.76	1228.48	0.09896908386240147	No
{1=1,2,M,N, 2=A,B,D,I,K, 3=J,L, 4=E,F,O, 5=H, 6=G, 7=C}	1818.44	1232.81	0.10168384515649805	No
{1=1,2,A,I, 2=B,C,D,J,L, 3=E,F,M,O, 4=G,H,K,N}	1999.22	1471.59	0.09383113916166136	No
{1=1,2,J,M, 2=A,B,D,I,K,L, 3=C,N, 4=E,F, 5=H,O, 6=G}	1971.02	1260.93	0.09569382813271335	No
{1=1,2,A,I,N, 2=B,D,F,K,L,M, 3=C,J, 4=E,G,O, 5=H}	2057.18	1348.99	0.09225396442848291	No
